,comment
4249,Muito bom vale muito apena comprar.
4250,Muito bom gostei ótima qualidade.
4251,Perfeito em tudo um excelente celular.
4252,"Ótimo celular, rapido, muita memoria, touch perfeito e a camera é um espetaculo a parte, muito boa, celular perfeito por um preço justo."
4253,Veio na cor certa e tudo certo. O desempenho. Ótimo aparelho.
4254,"Melhor que já tive, gostei muito."
4255,"Gente esse celular é simplesmente maravilhoso,muito bom mesmo amei super indico!."
4256,Por enquanto tudo bem com o produto. Atende bem a necessidade. Recomendo.
4257,Produto muito lindo e arrojado. Gostei muito. Valeu muito a pena comprar.
4258,Por enquanto ta tudo funcionando bem. Muito bom o. Produto!.
4259,Top gostei muito aparelho de bom uso.
4260,Quem tiver afim de comprar um galaxy m 22 pode comprar um super e excelente celular tô gostando muito.
4261,Muito bom rápido não trava boa performance.
4262,Celular top desempenho bom bateria até agora tem me surpreendido muito dura um dia todo usando bastante usando moderado dois dias só achei um ponto negativo ele e meio pequeno mais e bom ótimo custo beneficio porém pra quem gosta de fotos esse não é bom não.
4263,Otimo até agora nada a reclamar memoria ótima.
4264,"Muito bom, atendeu as minhas expectativas e foi além."
4265,Celular ótimo meu irmão tá adorando e ainda conecta na rede 5g.
4266,"Maravilhoso, lindo, excelente recomendo!!@@."
4267,Lindo! cumpre tudo que está descrito!.
4268,"Celular top , perfeito recomendo muito."
4269,Muito bom. Vale o investimento.
4270,Excelente celular. Recomendo a todos!.
4271,"Bom, até o momento não tive problema."
4272,Até o exato momento estou amando meu produto. Ele está suprindo minhas expectativas.
4273,Produto de qualidade preço acessível bom custo benefício não deve nada pará a versão s.
4274,Adorei é muito bom um excelente aparelho a câmera é muito boa um aparelho perfeito top de linha.
4275,Muito bom esse telefone estou gostando muito.
4276,Atende muito bem minhas expectativas.
4277,"Gostei muito do produto,correspondeu muito bem as minhas nessecidade!."
4278,"Muito bom prefeito, só não tem fone de ouvido."
4279,"Bom celular, custo benefício, atendeu minha expectativas e necessidades."
4280,Muito bom. Só é desnecessário a quantidade de aplicativos já instalado.
4281,"Maravilhoso,atendeu todas minhas expectativas. Recomendo."
4282,Ele é ótimo muito bom. Adorei. Compraria de novo.
4283,"Muito bom,correspondeu às minhas expectativas."
4284,Muito bom ótimo bom mesmos.
4285,Excelente produto gostei atendeu minhas necessidades.
4286,"Atendeu minhas expectativas, câmera boa, ótimo smartphone."
4287,Celular top demais recomendo.
4288,Muito lindo recomendo a todos.
4289,Muito bom ótima super bom muito satisfeito com o produto.
4290,O produto e muito bom minha esposa gostou muito.
4291,Excelente produto comprei para um amigo com certeza um ótimo aparelho recomendo a todos.
4292,Maravilhoso muito bom eu recomendo.
4293,Para celular de entrada muito bom.
4294,Ótimo produto. Eu recomendo e tenho certeza que não vai se arrepender. Muita qualidade. Compara-se aos melhores do mercado.
4295,Excelente smartphone em todos os aspectos.
4296,Muito bom. Maravilha. Recomendo pra todos. Pode comprar que eu garanto.
4297,"Maravilhoso, adorei, cumpre tudo que descreveram. Aconselho a compra."
4298,Aparelho ótimo não tem o que reclamar.
4299,Ótimo produto muito bom eu recomendo.
4300,"Ótimo produto, podem comprar sem medo."
4301,"Ótimo celular, recomendo. Fotos bonitas e tem o som bem alto."
4302,Adorei o celular. Muito prático. Carregamento muito rápido. Fácil de mexer.
4303,O produto é de excelente qualidade. Estou muito satisfeito com a compra. Recomendo a compra.
4304,Ótimo aparelho as fotos sa muito boas@!.
4305,"Gostei!!!cumpre o que promete,recomendo!!!!!!."
4306,"Bom produto, mas podia ser mais rapido."
4307,"Maravilhoso,adorei,como esperava."
4308,"Top, tudo certinho, conforme a discrição."
4309,Muito bom. Só achei que a aproximação funcionava com app fechado mas no mais tudo perfeito.
4310,"Excelente, um aparelho fácil de mexer."
4311,"Ótimo aparelho celular. A câmera tem alta resolução, o aparelho não trava e a bateria dura por volta de 48 horas."
4312,"Ótimo produto, comprei para presentear e a pessoa está adorando!."
4313,Bom gostei muito adorei a cor.
4314,Excelente produto estou satisfeito.
4315,Até o momento estou muito satisfeita.
4316,Ótimo eu gostei recomendo top show.
4317,Gostei muito do celular atendeu minhas expectativas produto muito bom.
4318,O produto atende ao que se propoe.
4319,E um ótimo produto eu aconselho.
4320,"Bom aparelho, compre o que promete na proposta de preço dele."
4321,Produto excelente. Muito satisfeito com a compra. Me atende muito bem.
4322,Ótimo. Muito bom estou gostando muito.
4323,Muito bom eu comecei a usar agora mas já conheço a marta é excelente e o produto é muito bom eu recomendo.
4324,Excelente. Relação custo/benefício bastante alta.
4325,"Bom aparelho superou todas expectativas, bateria dura quase 2 dias usando direto ,sem fala na qualidade das cameras."
4326,Ótimo celular. Não tenho do que reclamar!!!.
4327,O produto atendeu as expectativas!.
4328,"Excelente, funcionou muito bem no dell mobile connect."
4329,"Gostei bastante do celular, atendeu minhas expectativas."
4330,"Muito bom, corresponde às minhas necessidades. Indico."
4331,Comprei pra minha esposa ela está gostando sim.
4332,"Excelente celular, superou minhas expectativas. Recomendo o aparelho. Dizer mais o que?. É samsung a marca fala por si própria."
4333,Aparelho excelente e muito bonito.
4334,Aparelho ótimo muito bom mesmo estou usando e gostei muito.
4335,Aparelhp muito bom e relacao custo beneficio tambem muito boa.
4336,"É um ótimo produto!!. Show, recomendo."
4337,"Muito bom,recomendo a todos do ml."
4338,"Bom produto, atende as expectativas."
4339,Excelente produto com um bom acabamento.
4340,O aparelho é muito bom gostei recomendo.
4341,Aparelho muito bom sastifeita atendeu minhas expectativas.
4342,Excelente produto está atendendo as nossas necessidades.
4343,"Produto razoável ,mas como já esperado."
4344,Boa compra produto muito bom sem arrependimento.
4345,Produto de qualidade. Superou as expectativas.
4346,Produto de excelente qualidade!.
4347,Muito bom gostei muito recomendo.
4348,"Ótimo produto, exatamente conforme esperado!!."
4349,"Produto de qualidade, ótima performance e desanime top."
4350,"Produto sensacional, facil manuseio e facilidade em visualização."
4351,Superou minhas experiências. Designer lindo.
4352,Ótimo o celular até agora atende perfeitamente a proposta.
4353,"Bonito, leve, atende bem oque prometeu."
4354,Maravilhoso! produto top! super bem minhas necessidades!!!.
4355,Muito bom minha minha nota é 10.
4356,"Ótimo, atende a espectativa , muito bom."
4357,Ótimo produto !! vai me atender perfeitamente.
4358,Superou minhas expectativas! muito bonito.
4359,"Excelente este telefone que comprei, estou muito satisfeito."
4360,Amei!. Superou minhas expectativas.
4361,"Muito bom, comprei para minha mae e ela amou."
4362,Excelente aparelho de alta qualidade. Recomendo.
4363,Muito bom. Era o que esperava. Eu recomendo.
4364,"Muito bom atende as minhas necessidades, de uso."
4365,É bom eu recomendo mas poderia ser melhor.
4366,"Muito bom aparelho, recomendo totalmente."
4367,"Espetacular. Ótimo,não tem igual!."
4368,"Ótimo, prático e de fácil manuseio."
4369,Ótimo produto bateria dura muito.
4370,Perfeito tô amando super recomendo.
4371,Ótimo muito bom recomendo a outras pessoas.
4372,Não foi p mim foi um amigo q pediu p encomenda p ele mais ele vai gostar!!.
4373,Comprei presente para minha irmã. Ela está gostando muito. Atendeu as expectativas.
4374,"Cel ótima, câmera excelente,desing perfeito."
4375,Perfeito amei demais. Melhor custo benefício.
4376,"Ótimo, produto de qualidade valeu cada centavo."
4377,"Celular bom,designe bonito,a câmera é boa, veio com carregador, só não vêm com fone de ouvidos."
4378,Estou impressionado com a qualidade do smartphone samsung. Um dos melhores que tive até hoje super bateria e câmeras muito além das minhas expectativas. Recomendo muito bom.
4379,O celular é bom só não gostei da câmera frontal chuvisca muito quando faz chamada de vídeo a noite.
4380,Bom cumpri o que promete pelo custo benefício.
4381,"Ótimo aparelho, estou satisfeito com a tudo que ele proporciona, rápido, não trava e a bateria dura muito tempo sem ter que carregar."
4382,O produto vem sem a caixinha do carregador e sem fone de ouvido. Poderia vir tbm com uma capinha transparente como vem o s20. O telefone é muito caro para não vir esses acessórios.
4383,"Excelente, muito bom em tudo,."
4384,"Apesar da parte de trás ser um plástico muito bom, eu, por se tratar de um celular caro, preferiria que fosse de metal ou de vidro. Fora isso, o celular é perfeito! ele nunca trava. A câmera é perfeita. As fotos sempre saem ótimas e nítidas. Ele demora para descarregar, e seu design do aparelho é totalmente moderno."
4385,Excelente. Muito satisfeito com o aparelho em todos os sentidos.
4386,"Podem comprar sem medo, original e com nota fiscal. Excelente."
4387,Top demais excelente compra. Recomendo.
4388,"Otimo produto, qualidade 100% comprem de olho fechado."
4389,"Produto excelente, celular de primeira linha e câmera maravilhosa."
4390,Celular incrível. Tudo ok. Câmera excepcional.
4391,Bom. Compatível com as minhas necessidades.
4392,"Smartphone excelente, pena que vem sem carregador."
4393,"Produto excelente, recomendo."
4394,Sem comentários.
4395,Perfeito super recomendo compraria de novo ótima qualidade tá funcionando perfeitamente valeu a pena comprar.
4396,"Produto excelente. Recomendo, perfeito."
4397,"Muito bom, rápido, boa tela, só a bateria que não é tão durável, mas mesmo assim recomendo."
4398,"Aparelho top. Bonito, rápido no processamento, fotos incríveis. Estou muito satisfeito. A bateria está durando o dia inteiro com meu tipo de utilização (não jogo). Eu recomendo."
4399,"Celular top, rápido com 5g testado e aprovado. Samsung acertou preço e qualidade. Muito bom."
4400,Muito bom. Mas está dano uma travada. Em alguns aplicativos estou preocupado.
4401,"Bateria não dura nem um dia, só pode ser do paraguai."
4402,"Produto de excelente qualidade, ótimo celular, superou minhas espectativas."
4403,Gostei muito do smartphone porém a bateria não dura muito mas é top celular.
4404,Simplesmente magnífico. Qualidade bom preço e ótimo perfeito.
4405,"Ótimo produto, com um bom acabamento e com ótima performance."
4406,"Celular excelente, estou satisfeito com minha aquisição."
4407,"Excelente, um aparelho top. Perfeito."
4408,Recomendo excelente nota 10 muito bom.
4409,Bom produto. Já conhecia a linha s e não me arrependi.
4410,Muito bom so falto carregador e fone.
4411,"Achei q o produto fosse de primeira linha, porém vei com defeito de fabrica ,mostra q e de segunda linha."
4412,Maravilhoso! foi o que minha neta disse quando ganhou o celular.
4413,Gostei apesar de nao ser tipo c.
4414,"Eu amei, de ótima qualidade ameeeiiii."
4415,"Esse aparelho é otimo, não trava, tem muita memoria , ja conprei 3 dele , é maravilho ,recomendo !."
4416,Excelente. Comprei pra um amigo. Ele adorou. Camera ótima. Bateria dura muito.
4417,Ótimo. Funciona super bem.
4418,"Ótimo produto, recomendo a todos."
4419,Super recomendo! produto correspondeu às minhas expectativas.
4420,Comprei e gostei do produto super recomendo a bateria dura bastante a câmera é ótima.
4421,Veio cm problema estar ficando cm o visor amarelo sem cor.
4422,"Bom, gostei, já comprei 5 do mesmo pra dá de presente."
4423,Atendeu minhas espectativa. Muito bom.
4424,Muito bom prefeito superou minhas experiências.
4425,O timo nota mil por isso dou nota 3 estrelas.
4426,Ótimo. Até o momento está perfeito.
4427,Bom muito bom adorei embora nao tem a capinha pra ele mais exelente.
4428,"Antes de adquirir, verifiquei todos os feedbacks e observei reclamações sem fundamento como: não enviam fone de ouvido. Gente, os novos iphones nem mandam o carregador, e fone de ouvido é algo que muitas marcas não enviam mais. Eu adquiri esse samsung para minha mãe que usa o básico (redes sociais, whats e youtube). Funciona bem, a bateria dura muito (em torno de 2 dias), a tela é grande, a camera é boa para quem não faz uso profissional e não trava. Pelo valor e configurações, é ótimo para quem não faz uso de vários apps e muitas coisas avançadas."
4429,"Simplesmente acho que a fabricante samsung, acertou em fabricar um smartphone bom, barato e com muitos recursos. Em termo de celular esse modelo a02 é o melhor custo benefício que existe. A única questão que deixou a desejar foi o aparelho não vir com o fone de ouvido. Pois é um acessório fundamental que deve acompanhar o smartphone. Fora isso 5 estrelas merecidamente."
4430,"Estou usando esse aparelho à um mês e estou gostando muito. Meu uso é para reunião em zoom e ele é excelente para essa execução! um aparelho muito bonito disign fino. Ele não fica esquentado quando eu estou em reunião, um medo que eu tinha, por passar muito tempo ligado por zoom. Outro detalhe é que este aparelho ñ vem com fone de ouvido nem à parte de traz é removível. O som é bom,ele é fácil de usar. Para meu uso é excelente! obrigada espero ter ajudado."
4431,"Pelo valor, é um otimo custo beneficio, porem, trava as vezes, não é muito rapido, a camera tem boa qualidade. Bateria dura bem. A tela é bem grande e muito nitida. Pelo valor compensa muito, mas não podemos esperar muito de um celular de 700,00."
4432,"Comprei o produto, atualizei fiz o q é normal inserindo os chips de operadora, atualizado o soft e apps. Mas o sistema apresenta travamentos. Comprei p minha esposa pra uso normal, sem acrescentar outros apps pesados. Mas o aplicativo comum entre os smartphones apresenta travamentos, e em seguida o sistema de rolagem trava, fica lento e interfere no desemprenho e uso do mesmo. Como faço o devolver?."
4433,Vou dar 5 estrelas porque não tem mais. Eu só compro celular samsung e esse a02 é excelente ele é lindo a bateria dura bastante e o sinal é ótimo eu moro em área rural e ele pega o sinal super bem melhor q o j2 q eu tinha e melhor que o j4 do meu esposo maravilhoso super recomendo compraria denovo comcerteza.
4434,Eu acho um aparelho muito bom comprei para dar de presente é o. Outro comprei para uma colega mais ela está gostando muito. Eu particularmente gosto muito. Celular samsung para mim são. Melhor aparelhos!!!!.
4435,Entao achei estranho nao venho fone de ouvido.
4436,"Telefone muito bonito, câmera maravilhosa,um volume bom. Porém para jogos não é bom ,trava muito qualquer jogo. Para outros objetivos recomendo, só não é recomendável para quem quer para jogar."
4437,O produto veio mas sem carregador e fone de ouvido. O carregador é algo essencial que deveria vir junto com o produto.
4438,Ótimo produto! dei de presente para minha mãe e ela adorou.
4439,Aparelho muito bom atende bem nota 10 valeu muito.
4440,"Na verdade eu comprei 3 iguais para meus filhos, ótimo preço e aparelhos prefeitos, meus filhos estão muito felizes e eu também, recomendo o aparelho só não dou mais estrelas por que o aplicativo não permite."
4441,"Muito bom. Lindo. Tamanho perfeito pra quem gosta de celular grande. Estou amando, sem contar que veio tudo certinho. Só não veio com fone de ouvido, por isso não dei 5 estrelas."
4442,Produto com 10 dias de uso tem problema na câmera e áudio.
4443,O áudio do celular só fica chiando.
4444,Pelo amor de deus esse celular é horrivel gente trava e trava demais a bateria é horrivel a câmera então é uma merda não comprem ainda tô achando que nem é original pq não é possível um celular tão ruim desse.
4445,Já tive celular ruim mas igual esse num existe celular trava mas que tudo.
4446,Tem 6 meses que comprei o celular agora aqui do nada sumiu a voz nao ouço áudio musica nada.
4447,Nao ta carregando direito passa o dia pra carregar totalmente.
4448,"Comprei para minha sogra, e ela esta reclamando que esta desligando sozinho, e reconhece o chip e com depois de tempo desconhece. Como eu faço para entrar em contato, para ver se troca."
4449,"Muito lento, trava o whats toda hora, se a tela desligar não chega notificação nenhuma no whats tem que ficar abrindo o app pra poder chegar as conversas."
4450,"Eu tinha um samsung com a metade da capacidade desse, para mim melhorou bastante. Infelizmente depois que comprei fui pesquisar o aparelho no google e ele estava por volta de r$150 mais barato em uma loja, paciência, vale a pena pesquisar fora da bolha do ml."
4451,"Ruim, câmera péssima, auto falante com problema."
4452,Produto muito bom eu recomendo todos comprarem porque vale a pena.
4453,O telefone pegou fogo ao carregar.
4454,E muito bom gostei. E excelente mesmo vale a pena comprar. .
4455,Gostei muito ainda nem comecei a usar direito mas tá tudo ok.
4456,"Muito bom gostei, só ñ foi melhor porque não veio o fone de ouvido."
4457,"O celular é lindo, perfeito, amei."
4458,"Produto de ótima qualidade, custo benefício muito bom. Recomendo a todos."
4459,Bom custo benefício. Podia ter mais memória ram.
4460,O produtor faltou o fone de ouvido.
4461,Gente eu já comprei 2 celular do mesmo porq simplesmente amei um foi pra paraiba pra minha mãe ela tá amando nunca mais compro celular em loja física por que os preços são abusivos vou comprar mais vezes com certeza.
4462,"Celular demora muito para responder trava bastante, não era o que eu esperava."
4463,É um produto muito bom gostei muito. Que pena não vem o fone de ouvido.
4464,Muito bom.
4465,Razoável.
4466,Produto ótimo.
4467,Bom.
4468,Veio tudo certinho.
4469,Muito bom mesmo.
4470,Da pra usar e regular.
4471,Amei.
4472,Recomendo.
4473,Muito bom comprei pra uma amiga e ela está gostando muito.
4474,😍.
4475,Ótimo.
4476,Bom aparelho.
4477,Produto muito bom custo benefício ótimo.
4478,Muito bom aparelho.
4479,Muito bom.
4480,Produto com muitas limitações.
4481,Ótimo.
4482,Serviu para meu uso.
4483,Muito bom.
4484,Valeu muito apena obrigado.
4485,Um bom custo benefício.
4486,Achei o meu produto ótimo.
4487,Produto de qualidade gostei muito.
4488,É ótimo!.
4489,Todos os produtos eu comprei foi ótimos.
4490,Celular muito bom.
4491,"Achei bonito ,bom super recomendo."
4492,Muito bom.
4493,Produto bom gostei.
4494,"Excelente produto,por ser um produto simples valeu a compra gostei muito para as tarefas do dia a dia,eu recomendo."
4495,Excelente.
4496,Excelente.
4497,"O produto é bom só um pouco lento, mas ao comprar já sabia que seria assim, mas é um bom produto."
4498,"Lindo, grande, porém trava demais!."
4499,Ecelente obrigado.
4500,"Celular be. Básico, apenas p usuários após comuns."
4501,"Simplesmente amei,eu super recomendo."
4502,Adorei o celular a câmera e muito boa.
4503,Gostei muito do. Meu celular ótimo.
4504,Demorou muito para chegar.
4505,Bom atendeu as expectativas recomendo.
4506,Eu amei muito achei lindo adorei.
4507,"Ótimo, um excelente aparelho. Bom desempenho."
4508,"Produto de ótima qualidade, atendendo minhas expectativas."
4509,Atende bem minhas necessidades. Condiz com o valor.
4510,Adorei meu produto. Moderno e simples de manusear.
4511,Produto bem para o que se precisa.
4512,Dentro das especificações da propaganda custo benefício excelente.
4513,"Achei muito bom, ecelente custa benefício bom."
4514,"Bom celular,dei de presente e gostou muito."
4515,O aparelho veio conforme anunciado e está funcionando muito bem.
4516,Muito bom. O aparelho veio dentro do esperado.
4517,Excelente produto ótimo valor super recomendo.
4518,"Tem pouco tempo que estou usando,mas já dá pra ver que ele é limitado."
4519,Deu problema não carrega em três mês de uso.
4520,Bom de mais otimo aparelho. Top de linha vou compra outro.
4521,"Produto bom, dentro do esperado."
4522,"Muito bom, comprei pro meu irmão, ele usa apenas para fazer pesquisas da escola, e um jogo ou outro que não seja muito pesado, então supriu nossas necessidades!."
4523,Otimo aparelho boa qualidade não veio com nenhum defeito.
4524,Achei muito bom o aparelho gostei.
4525,Ótimo gostei bastante. Atende minhas necessidades.
4526,"Celular muito bom,super recomendo."
4527,"Para o preço, é um ótimo smartphone."
4528,"O produto é otimo do jeito que queria comprar mesmo, estou satisfeito com o produto."
4529,Excelente principalmente a câmara.
4530,"Bom custo benefício para um smartphone de entrada. Entrentanto, é um pouco lento na execução dos comandos."
4531,Celular pra quebrar galho mas pelo preço tá tudo bem.
4532,"Pelo preço, um ótimo produto. O indicaria a um amigo."
4533,Eu gostei muito é muito bom supre as minhas necessidades.
4534,Top top super recomendo excelente qualidade.
4535,Muito bom o celular vale muito a pena comprei pra minha mãe ela adorou. Super recomendo pode comprar sem medo dura muito a bateria não trava. Amei.
4536,"Perfeito já faz alguns meses q uso e funciona muito bem parabéns,não tenho o que reclamar,vamos ver com um ano de uso como será."
4537,Aparelho médio pra baixo mais e novo era pra presente então tá valendo.
4538,Bom mas trava muito. Tudo demora pra entrar.
4539,Excelente. Ele atende a todas as minhas necessidades.
4540,Muito lindo e o 2 que eu compro apesar de não escolher acor mandaram uma cor linda obrigado.
4541,Celular excelente gostei bastante. Camera muito boa. Bateria melhor ainda. Superou minhas expectativas. Entraga super rápida.
4542,Muito bom gostei muito só eu já comprei 3 celular samsung a02.
4543,Produto bom e barato. Recomendo.
4544,Muito bom maravilhosos gostei muito obrigado.
4545,Muito bom excelente gostei muito.
4546,"Cumpriu o esperado desse modelo, valeu o investimento."
4547,Otimo produto realmente oque eu esperava tomara que permaneça assim.
4548,Produto muito bom de qualidade gostei muito.
4549,Bom mais ele dá umas paralisada as vezes.
4550,Muito bom atende todas as minhas necessidades.
4551,"E bom o produto, e cliente gostou muito do produto."
4552,Produto perfeito. Além de ter um processador muito bom.
4553,"Vale muito o custo benefício, recomendo."
4554,"Excelente eu amei gostei do design, ele é lindo perfeito."
4555,Bom de sinal volume alto muito bom tela limpa fotos boas amei.
4556,Prá mim foi ótimo. Pois a minha filha foi roubado seu motorola e ela amou o samsung principalmente na cor vermelha. Ela tá feliz.
4557,Maravilhoso muinto bom excelente aparelho da pra resolver o meus problema.
4558,Excelente custo benefício. A câmera é melhor do que imaginei. Valeu muito a pena.
4559,Ótimo estou satisfeita com celular.
4560,"Atende bem minhas necessidades, achei um pouco grande e pesado. A bateria dura bastante."
4561,Muito bom nao trava da para abaixa muita coisa.
4562,Para mim ótimo atende os meus anseios.
4563,Atende as necessidades básicas.
4564,"Bem simples, mais atende as minhas necessidades, tem um ótimo design e mto leve."
4565,Muito bom esse produto recomendo.
4566,Ótimo superou as minhas expectativas.
4567,Aprovado!! muito bom excelente aparelho para quem tá precisando de um celular sem muita essigencia. E do tipo bom e barato!!.
4568,Bom gostei do produto atende muito bem as minhas nesecidade.
4569,Celular é muito lento demora muito pra abrir qq app.
4570,Excelente muito top ame recordo.
4571,"Eu achei excelente até aqui não deu problema algum. E tbm pelo preço ñ têm como ser ruim, gostei bastante do celular eu recomendo."
4572,Muito comprei pra minha irmã ela adorou câmera boa grande ótima qualidade ainda vou comprar um pra mim véi sem nenhum defeito lindo ótimo custo pra quem tem pouco bateria durável carregamento exelente.
4573,"Básico, mas cumpre com o esperado, vale pelo custo benefício."
4574,"Otimo celular, exelente qualidade surpreendeu."
4575,Bom tranca um pouco mas pelo custo e beneficio recomendo.
4576,Ótimo muito bom lindo muito bom.
4577,"Muito bom , ta aprovado. Super indico."
4578,Muito bom. Celular atendeu minhas expectativas todas as minhas expectativas!.
4579,Amei o celular muito bom. Atende minhas necessidades perfeitamente.
4580,Melhor que esperado. Excelente produto.
4581,Perfeito!! atendeu muito ao esperado.
4582,Produto muito bom!!!e excelente.
4583,"Produto excelente, recomendo a todos."
4584,Muito bom. Vou continuar comprando.
4585,"Excelente, está atendendo muito bem minhas expectativas. Super fácil de mexer e tem uma bateria que dura horas. Maravilhoso."
4586,"É um excelente celular, um aparelho muito bem desenvolvido."
4587,"Adorei, otima qualidade,facil manuseio."
4588,Atendeu minhas expectativas em relação ao custo.
4589,"Fraco lento não gostei. ,. ,."
4590,Bom e custo benefício aparelho moderno.
4591,Gostei muito um celular muito bom.
4592,Pra mim o aparelho é bom. Até aqui nenhum problema.
4593,"O celular é muito bom pelo preço que eu paguei, porém o android fica pedindo atualização direto."
4594,"Muito bom pelo valor, comprei pra minha filha e ela amou, super recomendo."
4595,Péssimo trava muito. Nao gostei muito.
4596,Produto custo benefício muito bom comprei para meu esposo.
4597,To gostando muito do meu celular.
4598,"Produto muito bonito, bom acabamento, gostei de tudo. Recomendo a todos do ml."
4599,O celular é excelente. Ótimo produto. Minha avaliação de 0 a 10 e concerteza 10. Sem contar que é bastante seguro.
4600,Muito bom e muito bonito. Podem compra sem medo.
4601,"Simplesmente amei, muito bom aparelho superou todas as minhas expectativas."
4602,Gostei muito ótimo produto recomendo.
4603,Muito bom eu gostei comprei pra minha tia.
4604,Celular que cumpre com seu propósito.
4605,Muito bom preço acessível. Recomendo bateria boa durabilidade atende bem.
4606,Muito bom pelo custo que foi perfeita tá de parabéns muito bom.
4607,"Um ótimo aparelho, só achei um pouco lento."
4608,Celular muito bom cumpre bem o que promete.
4609,Comprei para dar de presente então não sei dizer.
4610,Muito bom! excelente custo benefício.
4611,Muito bom que eu dei de presente pra minha mãe.
4612,O aparelho está com defeito como eu faço agora.
4613,Bom. Celular sem defeitos com designer maravilhoso.
4614,É um produto muito bom gostei. Tô muito satisfeito.
4615,"Ótimo custo /beneficio, bonito, rápido, de acordo com o valor é um excelente celular, recomendo!!."
4616,Boa qualidade comprei p minha neta ela está amando não trava 3 meses de uso tudo ok.
4617,"Muito bom, que pena que não vem com o fone."
4618,Muito bom recomendo comprei pra presente e a pessoa adoro.
4619,Smartphone trava ! telefone se desligando.
4620,Muito ótimo os amigos vão comprar também.
4621,"Ótimo,muito bom,custo benefício otimo."
4622,Muito bom recomendo a todos do ml.
4623,"Eu achei bom pra mim, por que ainda tô conhecendo o produto."
4624,A carga da bateria nao tem duração prolongada eu espero descarrega pra carrega d novo ai fico sem telef na hora q mais preciso. Agora o áudio fica apitando enves de sai o aldio.
4625,"Eu gostei!porém a princípio eu achei estranho,fiquei com medo de não ser original,mais discubri q ele é original. Estou dando 4 estrelas pq não vem c o foni de ouvido. Eu amo comprar no mercado livre pq chega bem rápido."
4626,Otimo aparelho super indico top.
4627,"Ótimo aparelho, simples e eficiente."
4628,Muito bom telefone. Excelente custo benefício.
4629,"O aparelho é bom, o problema é que ele esquenta muito, estou até com medo de acontecer um acidente."
4630,Óptimo vou comprar mais muito bom mesmo.
4631,Muito bom este produto gostei muito parabéns.
4632,"Excelente produto, vem tudo certinho dentro da caixa. Melhor celular já feito."
4633,O aparelho celular é espetacular.
4634,Excelente como sempre a linha galaxy note sempre sendo os melhores top de linha da samsung.
4635,O fabricante relata que o aparelho que comprei é resistente a água com 3 dias de uso peguei chuva com o mesmo entrou água nas câmeras traseira. Levei para o conserto. Estou muito insatisfeita com a compra que fiz celular samsung galaxy a32 5 g no linc fala que é resistente a água peguei chuva com o meu entrou água na câmera traseira a garantia não cobre esse dano no celular o concerto fica no valor de 1. 799 reais o preço de um novo não acho que é justo com o cliente.
4636,"Muito bom !. Atendeu minhas necessidades e a bateria é espetacular. Dura 3 dias usando normal ,2 dias usando muito e 1 dia inteiro usando extremo ,quase sem parar."
4637,Não aconselho a compra pois fiz a compra de um produto e me mandaram outro especificado e ainda por cima não conseguir trocar agora o aparelho apresenta problema no botão do volume a tela dizia que era led é lcd o aparelho tbm se encontra travando muito e não ao menos me prestaram suporte.
4638,"Celular não dura bateria, toda hora trava! câmera sem a menor estabilidade, fotos tremidas e amareladas. Pedi a devolução, mercado livre gerou código e o endereço não existe mais! ou seja, o celular eata a caminho de volta pra minha casa! total desrespeito ao consumidor! se precisam de celular pra trabalhar como eu, não compre!."
4639,Gostei bastante era usuário de hipone pois não gostava do sistema da samsung mas neste aparelho superaram.
4640,"Produto de primeira qualidade. Som, imagem e conexão perfeitos. Câmeras excelentes. Estou muito satisfeito."
4641,Excelente celular. Visor com qualidade de imagem ótima. Som excepcional. Grande capacidade armazenamento. Somente elogios. Recomendo.
4642,"Excelente. Aparelho bonito, com processamento veloz, faz tudo que eu preciso, e a bateria dura bastante."
4643,"Ótimo produto ,tem recepção de cobertura ótima."
4644,"Excelente produto, recomendo. De acordo com as características."
4645,Fiquei muito satisfeita com a compra.
4646,Muito bom e facil d mecher.
4647,"Eu achei excelente e o recomendo, à todos."
4648,Muito bom mesmo.
4649,Produto não é original porque não faz o mesmo que um original.
4650,Muito bom tem um custo benefício legal.
4651,Produto muito e atende todas as expectativas.
4652,Excelente.
4653,Muito bom.
4654,O aparelho é muito bom e de ótima qualidade.
4655,Bom muito bom foi o que esperava.
4656,É muito bom!! ótimo aparelho memória muito boa.
4657,Muito bom eu uso e recomendo. Nao troco por outro.
4658,"Não tive muito tempo pra testar, mas tive que escolher entre cartões sim e sd. Não gostei disso."
4659,Ótimo esta atendendo as minhas necessidades.
4660,"Muito bom, ótimo produto, show de bola."
4661,Olá boa noite gostei muito o produto é muito bom e está me atendendo muito.
4662,Ótimo aparelho ! câmera que não fica devendo nada para outros aparelhos.
4663,Muito bom o celular e o preço é ótimo.
4664,E um produto de ótima qualidade.
4665,Custo benefício. Muito satisfeito.
4666,Celular está funcionando perfeitamente. Satisfeito com a compra. Recomendo.
4667,"Muito, ótima memória e ótima bateria."
4668,Não tenho nada a principio a falar. A princípio está sendo um ótimo aparelho.
4669,"Excelente, ótima compra, recomendo."
4670,"Bateria dura bastante, muito bonito. Bom processador."
4671,Tudo q eu precisava encontrei nesse samsung galaxy a32 5g.
4672,Bom estou gostando da para usar.
4673,"Muitas vezes o sensor digital não capta corretamente, e acaba me obrigando a inserir senha manualmente. De resto, atende minhas expectativas em tudo."
