,comment
6984,Funciona bem e o preço é bom!!.
6985,"Um produto kingston, qualidade sempre no topo."
6986,Produto original. Funcionou perfeitamente.
6987,Melhorou muito meu notebook. Produto excelente.
6988,"Como esperado, funciona muito bem no xps13 dell."
6989,"Excelente produto, indico a todos."
6990,"Bem embalada, com lacre de papel, instalação simples, encaixe perfeito, funcionando corretamente até agora."
6991,Ótimo produto. Memória funcionando perfeitamente.
6992,"Tranquilo, funcionou como esperado."
6993,Excelente. Meu computador está novo.
6994,Muito bom!!! excelente produto.
6995,Tudo certo. Atendeu a expectativa.
6996,Produto atendeu as expectativas!.
6997,De acordo com o que foi ofertado! muito bom.
6998,"A memória funcionou perfeitamente no meu notebook vaio, modelo vjfe51f11x."
6999,"Produto em ótimas condições, já foi estalado e funciona perfeitamente."
7000,Produto muito bom de ótima qualidade.
7001,Tudo certo produto muito bom parabéns eu recomendo.
7002,Excelente! turbinou meu notebook.
7003,"Excelente!!!. Memória excelente, só foi plugar e pronto. Meu notebook ganhou novo fôlego."
7004,"Ótimo produto, o meu pc ficou uma máquina!."
7005,Excelente produto! funcionou perfeitamente.
7006,O not ficou super rápido. Samsung e21 serve o ddr4.
7007,"Muito boa, não tive problemas até agora. Funcionou direitinho no meu notebook samsung x40 i5."
7008,Memória muito boa depois que instalei no meu notebook está voando.
7009,Produto perfeito. Encaixe plug and play. Funcionamento conforme previsto.
7010,Excelente pra mi hpz440 workst. Tambem funciono com outras memorias do 2400mhz sim problemas!!.
7011,O produto corresponde exatamente ao que comprei. Recomendo.
7012,Funcionando perfeitamente em conjunto com as demais memórias que vieram originalmente em meu servidor dell r530. Reconheceu de primeira sem qualquer tipo de incompatibilidade.
7013,Eu achei o produto bom e funcionando perfeitamente recomendo.
7014,"Produto show 3600mhz, fiz overclock foi para 4200mhz lindo no gabinete com os rgb."
7015,"O hardware do lenovo ideapad s145 - 15api - modelo 81v7 reconheceu está memória ram, até o momento que estou usando está funcionando, ok. . Este modelo da lenovo s145 no padrão de fábrica possue 8 gb de memória ram; ( prestem a atenção agora ); exitem 2 pentes de 4gb de memória ram dentro deste laptop. . Sendo que um pente de 4 gb é soldada na placa mãe !!! e não da pra tirar. . E o outro slot com um pente de 4 gb que da pra tirar, e que compõe 8 gb de memória ram. . Você terá que tirar o pente de 4 gb e colocar este de 8. . Totalizando 12 gb. . Mas este valor de 12 não vai aparecer, só irá aparecer 9 ou 10 gb porque a placa de vídeo utiliza 2 gb pra ela. Você só vai ganhar 10 gb de ram colocando está de 8. . Estou relatando isto porque eu tive muitas dúvidas e ninguém me ajudou. . Gratidão a todos. ."
7016,"Memória muito boa, trabalho com programação e turbinou na mesma hora meu pc! achei que teria que comprar um ssd mas a memória da crucial deu conta tranquilo! não conhecia a marca mas arrisquei e gostei! vamos ver quanto tempo dura, mas as primeiras impressões só elogio!."
7017,"Ótimo! sou dj e precisava de mais memória ram no meu samsung book que apesar de vir com 8gb de fábrica, não estava dando conta de rodar o rekordbox liso, problema resolvido! super recomendo!."
7018,"O produto tem ótima qualidade e durabilidade. A marca crucial está no mesmo nível de kingston, com a vantagem que não tem falsificação dessa marca. Recomendo."
7019,"Ótimo produto, novo, lacrado. Original , desempenho perfeito, recomendo."
7020,"Compatível com notebook dell 3583. Melhorou bastante o desempenho. Ainda não coloquei ssd, mas também já melhorou a inicialização e encerramento do windows."
7021,O produto é muito bom.
7022,Produto de boa qualidade!.
7023,"Memória boa, funcionando !."
7024,Não conhecia a marca! mas está funcionando perfeitamente com a outra memoria já instalada no notebook! até agora nada a reclamar!.
7025,Excelente!.
7026,A memória foi reconhecida perfeitamente no notebook samsung. O modelo é o samsung book 2. A memória é boa e atendeu minhas expectativas.
7027,Ótima memória drr4 fuiciona muito bem no meu notebook.
7028,"Top rodando perfeito, o meu note se transformou."
7029,Produto muito bom.
7030,Muito bom.
7031,Excelente o produto.
7032,"Muito bom, deu uma segunda vida pro meu note acer e5 553g."
7033,Satisfeito.
7034,"Excelente produto, bom custo-benefício!!."
7035,Perfeito.
7036,"Perfeito, not está muito rápido, qualidade excelente."
7037,Tudo certo.
7038,Rodando perfeitamente!.
7039,Muito bom.
7040,Top.
7041,"Chegoi hoje. Fácil instalação, funcionando bem até o momento."
7042,"Produto de boa qualidade, foi estala e na mesma hora funcionou super bem."
7043,Otimo.
7044,"Instalei no pc, já reconheceu e está funcionando muito bem."
7045,Muito boa a qualidade.
7046,Excelente produto.
7047,Ótimo!.
7048,Excelente.
7049,Produto excelente. 100% genuino.
7050,Até o momento funcionando perfeitamente. Foi compatível com o meu nitro 5 e respondendo bem.
7051,"Boa qualidade rodando no windows 11, fiz o teste de diagnóstico de memoria ram esta td ok."
7052,Otima qualidade funcionou muito bem.
7053,"Excelente, assim que coloquei no meu notebook, foi instantânea a diferença que fez."
7054,"Otimo produto, recomendo a todos clientes que necessitem de uma memoria para suprir a necessidade do computador."
7055,Memória original. Funcionou perfeitamente no meu acer nitro an515.
7056,"Recomendo, memoria boa, agora posso rodar valorant e ate gta rp."
7057,"Super fácil de instalar, superou as expectativas."
7058,Funcionou perfeitamente em meu pc.
7059,Muito boa a memória reconheceu e não deu problema nenhum.
7060,"Está em funcionamento, sem problema, sem complicação."
7061,Otimo produto recomendo vou comprar novamente.
7062,A memória está funcionando muito bem com a que eu tinha para fazer dual channel.
7063,"Produto bom, está funcionando perfeitamente! recomendo."
7064,Excelente produto recomendo a todos.
7065,Excelente produto. Super recomendo a todos do ml. Obrigado.
7066,Funcionou perfeitamente e veio bem protegido.
7067,"Ate o momento, tudo dentro do esperado. Obrigado."
7068,Bom produto recomendo.
7069,"Faz tudo oque promete e metal de dissipação de qualidade, porém é um modelo chinês genérico e a marca nem é reconhecido pelas placas mães, pode comprar outros por um preço bem menor no aliexpress, é o mesmo modelo mesmo tudo muda só o nome impresso."
7070,O dicipador de calor é colado no dupla face e descolou sozinho dentro da cpu por esse motivo a nota falou qualidade.
7071,"Cara, perfeitinho, zero defeitos, funcionando 100%."
7072,Otimo vou ate comprar outro muito obrigado.
7073,"Deu bom, resolveu meu problema."
7074,Perfeita.
7075,"Memória aparentemente é boa, o único problema é que o dissipador se solta muito fácil, soltou comigo na hora da instalação, mas coloquei ele de volta e esta funcionando perfeitamente ate o momento."
7076,"Perfeita, em breve irei comprar mais um pente para fechar os 32gb. Recomendo demais."
7077,Excelente.
7078,Ótimo produto.
7079,Funcionou perfeitamente bem.
7080,Funcionando perfeitamente e sem erros.
7081,Excelente produto.
7082,Perfeita!.
7083,Bom!.
7084,"Ótimo, satisfeito com o resultado. Perfeito para pc."
7085,Produto 100% desempenho como esperado.
7086,"Achei um pouco dura de instalar, mas funciona bem, ótimo custo benefício."
7087,"Excelente, ótimo desempenho!."
7088,Topp.
7089,"Em geral, o produto supriu minhas expectativas em relação à performance do meu notebook lenovo s145. Depois que instalei, ele tem aguentado bem durante o uso de vários programas pesados simultaneamente, como o premiere, photoshop, illustrator e after effects, por exemplo. Porém, após a instalação tenho tido alguns problemas que não aconteciam antes, como a famigerada tela azul da morte, que ocorre com alguma frequência. Não sei se é um problema do componente, do hardware do meu notebook, ou do próprio sistema."
7090,"Excelente produto, funcionou perfeitamente no meu samsung x40 350xbe, que tinha 4gb de memória ram soldado na placa e um slot com uma memória 4gb 2666mhz. Substitui a memória do slot pois o notebook só tem um, ficando com 20gb de ram. Em conjunto com um ssd m2 wd green de 240gb (já instalado anteriormente), o desempenho do notebook ficou muito bom, tanto em jogos que exigem muita ram, quanto na utilização de vários programas ao mesmo tempo (agora consigo abrir jogos e o chrome ao mesmo tempo kkkk). A minha memória veio na cor preta. Obs: a primeira vez que o notebook inicia após o instalar a memória, demorar bastante até que o notebook reconhecer a memória, mas nas próxima vez inicia normalmente."
7091,"Instalei ela no lugar do meu antigo pente de 8gb, até o momento funcionando perfeitamente em conjunto com os 4gb soldados na placa, totalizando 20gb. Originalmente a fabricante não recomenda que a quantidade total de ram instalada ultrapasse 16gb, mas após ler alguns fóruns vi que a maioria dos modelos aceita 20gb para não lesar o consumidor com a limitação dos 4gb soldados na placa. Não é um dual channel, mas dá pro gasto."
7092,"Produto excelente. Verifiquei a compatibilidade através do próprio site da crucial e instalei sozinho, mesmo sem experiência, apenas seguindo tutoriais online. Melhorou muito a performance do meu notebook (lenovo ideapad l340), que antes tinha apenas 8 gb de ram."
7093,"Meu notebook ficou bem rápido, até os jogos melhoraram, não estão travando/dando lag. Como programadora, uso programas pessdos. E os 20gb (16gb +4 gb) estão dando conta. :)."
7094,"Instalei no meu nitro 5 an515 51 50u2 que vem com 8 gb de fábrica e agora ele tá voando. Só falta colocar um ssd e pra ficar perfeito. No mais, recomendo muito pra quem puder comprar."
7095,"Excelente, serviu perfeitamente no meu acer nitro 5 i7 juntamente com outro pente de 16gb que ja estava instalado, pena que um mes depois furtaram leu note e tive que comprar outro, agora um del g3 i7."
7096,"Li os comentários e vi a informação que serviria no ideapad 330. Comprei e instalei no meu notebook. Começou a dar tela azul o tempo todo. Descobri que o ideapad não tem disponível, na bios, as opções avançadas, não permitindo baixar a frequência da memória comprada para 2133, que é o padrão da memória soldada na máquina. Enfim, estou aqui com uma memória que foi dita como compatível, mas não é."
7097,"Excelente memória, compatível com muitos notebooks do mercado. Comprei para meu lenovo s145 ryzen 7, mas é compatível com praticamente todas as configurações deste modelo. Memória crucial eu já conhecia então são produtos de ótima qualidade. Podem comprar, está num preço bom para o atual momento e vai dar uma nova vida ao seu equipamento."
7098,"Perfeito, deu uma vida que não existia em meu notebook, antes ele travava fácil por ter apenas 4gb de ram, mas agora com 20gb ao todo ele está voando, desempenho de um computador novo. Comprarei outra em breve para colocar no lugar que está a de 4gb."
7099,"Muito boa, meu pc tava travando agora tá com 20gb de ram eu já tinha 4gb com essa de 16gb mais 4gb da mesma frequência ficou mto top."
7100,"Funcionou perfeitamente no note samsung np350xaa-xd1br, chegando em 20gb (16gb desta memória + 4gb que tem chumbado na placa mãe)."
7101,"Produto original, quando instalado, ao utilizar um programa como cpuz, ele confirma a identidade do produto. Meu computador ficou notavelmente mais capaz dps de instalar."
7102,"Depois que fiz upgrade no notebook com essa placa, começou a dar tela azul não sei o motivo ainda , pois estou tentando descobrir o que acontece ainda se é algum problema na placa e se dá pra resolver ! caso eu consiga resolver, mudo minha opinião aqui!."
7103,"Memória cumpre perfeitamente com a especificação, e no momento da compra estava com um excelente preço, sendo um ótimo custo x benefício se estiver na faixa dos 450 reais. Acima disso, de uma olhada nos módulos adata."
7104,"1 mes de uso;. Não deu problema, pc aceitou assim que coloquei, não precisei de tecnica alguma. Eu já sabia que esta marca é conceituada no mercado, e por isso optei por este produto. Recomendo muito este upgrade, o notebook fica bem rapido. Obs:. Atentem se seu notebook suporta o tamanho da memoria, é muito importante pra nao ter dor de cabeça."
7105,Muito bom! a marca é confiavel e tem um suporte bacana no site para saber se é a peça certa para deu computador. Preco melhor que muitas outras marcas e com qualidade igual ou maior!.
7106,"Os podutos da crucial são muito bons no geral com ótimo acabamento, a memória cumpre com os seus requisitos técnicos."
7107,"Produto excelente, mesmas especificações da memória padrão do helios 300, rodando em dual channel tranquilamente."
7108,Comprei pois estou usando softwares mais pesados que requerem mais memória e não me arrependo. Encaixou perfeitamente no meu notebook e melhorou a performance dele. Recomendo.
7109,Excelente! nao conhecia a marca e depois de algumas pesquisas descobri que ela atua a 40 anos com memorias. Comprei outros produtos da mesma marca e foi só sucesso.
7110,"De excelente qualidade, um upgrade essencial para notebooks. A velocidade de uso triplica por um preço aceitável. Instalação fácil até mesmo para leigos. Upgrade altamente recomendado!."
7111,"Excelente, totalmente compatível com o acer nitro 5 an515 43 r4c3 ryzen 7. Obs não comprem corsair vengeance para este notebook, não funcionou."
7112,Instalado e funcionando perfeitamente no samsung essentials e30.
7113,Excelente. Meu notebook ficou bem mais rápido com essa memória e um ssd. O bichinho ta voando.
7114,"O produto é muito bom, exatamente como o descrito. Foi um ótimo upgrade pro meu s145s."
7115,"Ótimo produto. O notebook acer agora, opera com 32gb em dual chanel. Oi único ""porém"" seria a frequência não ser 3200. Mas isso não vem ao caso sobre a qualidade do produto."
7116,"É difícil categorizar uma memória ram, porém está funcionando bem num note lenovo ideapad 330s. Como ele já tinha 4gb soldada na placa, ficou com 20gb no total. Roda bem jogos dos meninos e programas para edição de vídeos. Achei o melhor custo benefício."
7117,"Funcionou perfeitamente em meu dell g3 3590. Saí de 8gb para 32gb, o notebook roda de forma muito mais suave e rápida. Recomendo!."
7118,"Recomendo, pc tá voando!."
7119,"Muito bom, coloquei no meu lenovo ideapad s145 e pude notar uma grande diferença no sistema em si e nos jogos e aplicativos que costumo usar. O meu notebook veio com 4gb soldada e era uma bomba tentar fazer qualquer coisa. A instalação foi a coisa mais simples do mundo. Só achei o preço meio caro más, julgando como tudo é caro hoje em dia, está bem em conta."
7120,Gostei do produto. Até o momento está funcionando perfeitamente.
7121,Produto excelente!.
7122,Produto original. Veio lacrada e funcionou perfeitamente. Recomendo.
7123,Tudo funciona perfeitamente ! num lenovo ideapad s145 com ryzen. Totalizando 20gb agora !!.
7124,Resolveu o meu problema.
7125,"Satisfaz o preterido, se for aumentar a memória de um not."
7126,Excelente !.
7127,"Quase 2 meses de uso, está funcionando normalmente."
7128,Excelente! fácil de instalar e funcionou perfeitamente!.
7129,"Veio errado, tive que devolver."
7130,Foi correto a especificação e funcionou.
7131,"Produto de qualidade, atendeu a todas as expectativas."
7132,"Eu adorei, meu pc está bem mais rápido! ♡ é um nitro 5 e eu fiz dual channel. Agora meu pc está com 24gb de ram no total."
7133,Produto de excelente qualidade!.
7134,"Esta aparecendo tela azul ""memory management""."
7135,Muito bom.
7136,Cumpre oque promete e é muito fácil de instalar e usar.
7137,Aceitou dual channel e funcionando bem. Obrigado.
7138,Produto excelente. Recomendo!.
7139,Atendeu bem dentro das espectativas.
7140,"Achei um ótimo produto e comprei com garantia estendida, pois tinha comprado antes uma da marca adata que venceu a gantia e pifou. Então verifiquei que dá marca crucial é melhor."
7141,"Funcionando perfeitamente, produto como descrito no anúncio."
7142,Muito bom.
7143,Perfeito.
7144,Muito bom e ajudou a dar mais vida ao meu notebook.
7145,"Veio com defeito, e nem se quer vão trocar."
7146,"Estou usando a 1 mês praticamente, não senti grande diferença na performace do computador (tratando de velocidade). Eu tenho um lenovo 330 8gb de memória (foi pra 20 gb agora) e já coloquei ssd nele."
7147,"Um excelente produto! memória de boa procedencia e qualidade. Nada a reclamar, excelente custo x benefício. Recomendo."
7148,Note i3 voando. Excelente!.
7149,Memoria muito boa de qualidade.
7150,Melhorou o desempenho do meu notebook junto a uma ram de 4gb de msm frequência.
7151,Top.
7152,"Me salvou um notebook! jurava que meu laptop nunca ia dar nada, mas foi só trocar a memória e tudo está rodando suave. Muito bom!."
7153,Excelente produto.
7154,Muito boa acelera bastante o notebook!! tenho um nitro 5 ficou top.
7155,Shooww.
7156,Excelente.
7157,Excelente.
7158,Bom produto. Até o momento não tive problemas com ele.
7159,Ótimo produto! gostei muito!.
7160,Ótimo produto.
7161,Produto ruim pior que do paraguai. Pifa do nada e dep garantia soi jo nao comprem pessimo produto.
7162,"Produto atendeu muito bem, funcionando em dual chanel."
7163,Excelente. Recomendo.
7164,Produto excelente atendeu as expectativas.
7165,Muito boa!!!.
7166,"Funcionou ,e o que importa."
7167,Resolver muito ajudou cara recomendo.
7168,"A memória veio perfeita e bem protegida. Ao instalar, deu td certo."
7169,Conforme esperado.
7170,"Ótimo produto, está funcionando perfeitamente no meu ideapad, estou muito satisfeito."
7171,Me atendeu muito bem.
7172,"Atendeu, tudo certo !!."
7173,Estou muito satisfeito. Coloquei no meu notebook da lenovo que tinha 8 gb de ram. Desempenho do meu notebook melhorou em 80%. Funcionando corretamente. Pra quem quer dar um upgrade no notebook eu recomendo essa memoria.
7174,Está funcionando maravilhosamente! recomendo!.
7175,Recomendo!.
7176,Produto de ótima qualidade recomendo.
7177,"Produto bom ,reconheceu rapidamente, sem problemas."
7178,Bom produto!.
7179,Produto está funcionando bem.
7180,Tudo nós conformes.
7181,"Superou minhas espectativas, top top."
7182,Muito boa memória atende perfeitamente o prometido! indico.
7183,"Eu tinha 4 gb de ram onboard. Tudo lento demais, até vídeo no youtube. Comprei essa memória sem muita expectativa. Mas o computador virou outro. Acabou a lerdeza."
7184,Bom.
7185,Atendeu muito bem.
7186,Ótima. Funciona perfeitamente e me ateneu.
7187,Atende o que estou precisando no momento.
7188,"Foda, serviu certinho."
7189,"Maravilhoso, melhorou muito meu samsung book x50, luxo."
7190,Produto de qualidade e funcionou perfeitamente. Recomendo.
7191,"Veio bem embalada, na caixa original. Está funcionando normalmente."
7192,Muito bom.
7193,"Funcionando perfeitamente, sem problemas. Recomendo a marca."
7194,"Melhorou muito meu pc era de 4 g coloquei esse de 16g ,perfeito."
7195,"Cumpriu o que prometeu, produto de qualidade, instalação fácil, recomendo."
7196,Muito bom o produto.
7197,Esta funcionando !!!.
7198,"Produto excelente, tudo funcionando corretamente."
7199,Muito obrigado pelo serviço.
7200,Otimo.
7201,"Muito bom, reconheceu rápido tudo ok."
7202,Excelente funcionando perfeitamente.
7203,Excelente produto.
7204,Foi a solução dos meus problemas de performance com meu notebook.
7205,"Ótimo, atendeu nossas expectativas."
7206,Ótimo produto!.
7207,Muito bom.
7208,Muito bom!.
7209,"Ótimo produto , funcionando perfeitamente."
7210,Otimo produto recomendo a todos.
7211,Funcionou perfeitamente no mac mini 2018. Deixa a máquina voando!.
7212,Custo-benefício muito bom. Expectativas atendidas. Produto digno das 5 estrelas.
7213,Funcionou perfeitamente!.
7214,Atendeu às necessidades.
7215,Atendeu as minhas expectativas.
7216,Funcionou 100% cliente satisfeito.
7217,"Produto lacrado, funcionou perfeitamente."
7218,"Produto aparentemente bom, instalação ocorreu nos conformes, espero não ter problemas por ser uma marca não tão consolidada."
7219,Ótimo em qualidade!!! funciona perfeitamente.
7220,Funcionando perfeitamente.
7221,Excelente. Rápido e boa qualidade. Muito obrigado pessoal.
7222,"Produto funcionando perfeitamente até o momento, as especificações batem com o desempenho, utilizando no meu nitro 5 totalizando 32gb de ram."
7223,Excelente memória. Notebook ficou top!!!.
7224,"Muito bom, vem funcionando normalmente desde instalação."
7225,"Produto bom, ótimo custo benefício."
7226,"Tudo perfeito, notebook voando."
7227,Tudo certo. Funcionando ok. Muito bom.
7228,Produto conforme anunciado e funcionando sem problemas.
7229,Produto funcionando perfeitamente.
7230,Atendeu as expectativas com a memória.
7231,"Excelente custo beneficio, funcionando perfeitamente."
7232,Muito bom serviu perfeitamente no meu lenovo s145.
7233,Produto sensacional e de qualidade. Fácil instalação.
7234,Qualidade como esperada da crucial.
7235,"O desempenho do meu notebook melhorou bastante, eu gostei muito. :)."
7236,Otimo adorei a compra e recomnedo.
7237,"Perfeita! o laptop reconheceu sem nenhum problema, e agora estou com 20gb de memória ram."
7238,Otimo custo beneficio e funcionando perfeitamente.
7239,Até agora me atendeu bem. Cerca de um mês de uso. Fiz a instalação no acer aspire 5 a514-54g-59bt.
7240,Ótimo produto recomendo a todos.
7241,Produto de ótima qualidade!. Um bom desempenho funcional!.
7242,Troquei no meu note e funcionou perfeitamente. E segue funcionando sem nenhum problema.
7243,Tudo ok com a compra e com o produto.
7244,Simples: tirei da caixa e instalei. Rodei um programa de avaliação e mostrou que se adequa as informações do hardware. Recomendo.
7245,Funcionou instantaneamente no meu acer aspire 5 a515-52g. Melhorou absurdamente o desempenho especialmente ao trabalhar com edição de projetos realmente pesados.
7246,Excelente custo x benefício. Turbinou meu notebook.
7247,"Memória de boa qualidade, deu melhor desempenho para o meu lenovo modelo ideapad 3 15iml05."
7248,"Recomendo, é um bom upgrade para um baixo custo."
7249,"Até o momento, o produto está atendendo perfeitamente as minhas expectativas. Estou muito satisfeito."
7250,"Otima marca e produto, recomendo."
7251,Produto de excelente qualidade e bom preço. Recomento!!!!!.
7252,Produto excelente. Recomendo.
7253,Mudou totalmente a performance do meu notebook! recomendo para quem esta sofrendo com windows 10.
7254,Um ótimo produto. Bom desempenho recomendo.
7255,Melhorou bastante empenho do meu notebook visto que trabalho com criações de artes gráficas. Recomendo produto e a marca.
7256,Melhorou muito o desempenho do meu notebook.
7257,"Inserido e testado em um lenovo t470, 2x 16gb crucial ct16g4sfd8266 funcionando normalmente, tudo certíssimo."
7258,"Tudo certo, atendeu a expectativa."
7259,Excelente produto!! funcionou perfeitamente no meu notebook.
7260,"Funcionou perfeitamente, parece confiável."
7261,Produto é muito bom. Recomendo no nitro 5.
7262,"Ótimo produto, funciona certinho."
7263,Tudo certo. Funcionou perfeitamente.
7264,"Qualidade excelente,atendeu todas minhas expectativas!!!!."
7265,Excelente produto. Funcionando perfeitamente.
7266,"Excelente hardware, funciona perfeitamente."
7267,"Funcionamento perfeito, excelente."
7268,Funciona perfeitamente sem bug.
7269,"Memória nova, boa compatibilidade, funcionou perfeito no lg gram da minha esposa."
7270,"Otima memória e compatível ao samsumg x50, meu computador melhorou em 100%."
7271,Simplesmente excelente. Tudo de forma correta e sem atrasos.
7272,"Funcionando perfeitamente, atende a necessidade."
7273,Utilizei num lenovo ideapad s145. Funcionando bem!.
7274,Excelente produto!. Recomendo a todos que buscam por um produto diferenciado!.
7275,"Produto excepcional. Exatamente como recomendado pelo site da lenovo, fez meu note ficar voando!."
7276,O produto veio corretamente e está se comportando perfeitamente.
7277,"Ótimo produto, funcionando normalmente."
7278,Muito bom gostei muito valeu ta de parabéns.
7279,"Ótimo, funcionando perfeitamente."
7280,"Excelente memória para atividades cotidianas e jogos leves, funcionando perfeitamente."
7281,"Muito bom, rapido e eficiente."
7282,Muito boa funcionou bem nos acer predator.
7283,Muito boa memoria recomendo!!!!.
7284,Excelente! funcionou muito bem no lenovo l340.
7285,Memória funcionou muito bem no lenovo ideapad330.
7286,"Ótimo produto, rápido e confiável!."
7287,"Excelente produto, recomendo a todos!!!."
7288,"Exclente, aumento o desempenho do meu notebook asus."
7289,Está atendendo perfeitamente às minhas necessidades.
7290,Melhorou bastante o desempenho do meu notebook.
7291,"Fácil de instalar, resolveu meu problema."
7292,"Funcionou certinho, ótimo produto."
7293,Muito bom. Atendeu minhas expectativas.
7294,"Super indico, rodou certinho no meu notebook acer nitro 5 rizer 7 gtx 1650, pode comprar sem medo , recomendo a todos do mercado livre."
7295,"Muito satisfeito, produto original e o notebook acer nitro 5 ficou um foguete. Agora com 2x8gb em dual channel."
7296,"Produto muito bom. Funcionou perfeitamente no meu nitro an515-44, só tenho de fazer duas considerações. A memória veio como hyperx (semana 15 do ano 2022) e por isso achei um pouco estranho, por ser o nome antigo da marca. Outro ponto é que ela é latência cas 22, está escrito na etiqueta. Mas nem faz diferença, já que ao analisar os prints de quando estava só a memória que veio de fábrica, a original é cas 22 também. Tanto em single, quanto em dual channel, está em 3200mhz no ryzen 4800h com timings 22-22-22-52. Está funcionando sem problemas, e já está instalada e utilizanado há 20 dias. Ps: essa memória é 1r8."
7297,Bom.
7298,"Tudo ok, produto original e de qualidade. Deu certinho no meu acer acer nitro 5 an517-52-77kz intel core i7, consegui dual channel com a memória 8gb que veio de fabrica."
7299,"Muito bom, produto de qualidade!!!!."
7300,"Sem reclamações, produto atende as expectativas."
7301,"Produto atendeu a minha necessidade , bem confortável , não parece ser original , mas cumpre bem o momento."
7302,
7303,Espetacular!.
7304,Meu menino adorou muito bommm recomendo sem medo.
7305,Eu achei muito bom 👍 e eu precisava dessa memória pq é boa mesmo pra jogos.
7306,"Não funcionou no meu dell g15, mas por conta do hardware do computador, a memória em si eh excelente."
7307,"Ótimo, funcionou perfeitamente no meu nitro 5 ryzen 7."
7308,"Funcionou adequadamente como nas especificações. As vezes a memória é um pouco menor do que o indicado, mas essa tem os gbs corretos."
7309,Exelente produto.
7310,Muito bom!.
7311,"Casou super bem com a memoria que ja tinha no meu note, recomendo !."
7312,Melhorou o desempenho da notebook.
7313,"Excelentes memórias, peguei 2x8gb e estão funcionando perfeitamente em 3200mhz. Pena ficarem escondidas dentro do notebook, são muito bonitas. E a nota fiscal acredito ser uma garantia a mais que o produto é original. Estou muito satisfeito."
7314,Produto de qualidade.
7315,Foi bem fácil de colocar a memória no meu notebook acer nitro 5. Meus jogos estão rodando melhor agora.
7316,Ótimo produto.
7317,Por enquanto tudo certo!! coloquei a garantia de 1 ano. Coloquei essa memória no acer nitro 5!!. O notebook aceitou.
7318,"Muito bom, adorei, fácil de instalar recomendo."
7319,Ótimo pois melhorou e muito meu not book.
7320,Ótimo parar notibuque ecer nitro 5.
7321,Muito bom ajudou demais.
7322,Produto excelente.
7323,Excelente.
7324,Funcionou corretamente no acer nitro 5 com ryzen 7 5800u (3200mhz em dual channel).
7325,"Produto de ótima qualidade , funcionando perfeitamente no lenovo ideapadgaming3."
7326,Sem surpresas. Plug-and-play e só alegria.
7327,"Adicionei ao meu nitro 5 que já contava com 8 gb, agora com 16 gb tá voando. Produto veio lacrado e parece ser original. Super recomendo!!!."
7328,"Tá funcionando legal no meu notebook ideapad gaming3i da lenovo, gostei tá aprovado!."
7329,Excelente!.
7330,"Melhor opção, talvez seja a melhor memória do mercado, 3200 de clock com latência de 20, recomendo, podem comprar sem medo."
7331,"Serviu perfeitamente, funcionando 100%!."
7332,Produto muito bom funciona perfeitamente no notebook ideapad gaming 3i com i5.
7333,Produto òtimo! melhorou 1000% meu notebook.
7334,"Coloquei essa ram extra no meu g15 5510. Ficou muito bom, recomendo."
7335,Bom produto. Dentro do esperado.
7336,"Produto deu super certo, compatibilidade 100%."
7337,Produto funciona como prometido.
7338,Funcionou perfeitamente no lenovo v14. Recomendo.
7339,"Excelente custo beneficio, recomendo, ficou otimo no acer nitro 5."
7340,"Excelente, podem comprar, qualidade top."
7341,"Comprei para fazer o dual channel no notebook ideapad gaming 3i, e deu tudo certo. Produto de boa qualidade, informações corretas."
7342,"Produto e otimo, so pegar e instalar e usar! funcionou perfeitamente em dual channel no lenovo ideapad gaming 3i. Recomendo."
7343,"Funciona perfeitamente, otimo para um upgrade."
7344,"Kingston né. Qualidade, tanto que a garantia com a fábrica é por todo o ciclo de vida do produto."
7345,"Muito bom, deu certinha no meu acer nitro 5. Recomendo."
7346,"Otimo produto, encaixou perfeitamenre no notebook."
7347,Tudo ok. Funcionou perfeitamente.
7348,"Produto muito bom, deu certo no meu notebook."
7349,Topp toppp valeu a pena o investimento.
7350,"Muito boa, funcionou perfeitamente no dell g15!."
7351,"Excelente, cumpre os requisitos mínimos de qq hardware atual."
7352,"Muito bom, execelente , produto com qualidade."
7353,Produto conforme descrição. Pluguei e o computador reconheceu. Estou muito satiosfeito.
7354,"Funcionou perfeitamente, sem problema algum."
7355,"De forma simples e rápida, cumpre totalmente o que promete. Podem ficar tranquilos quanto a qualquer coisa, essa memória vale cada centavo, eu prometo."
7356,Topppp e super rápido.
7357,"Produto fantástico! além de rápido, os rgbs tem um efeito muito bonito."
7358,"Excelente memória, de alto desempenho e com a qualidade que só a corsair sabe proporcionar e seu rgb ainda deixa o computador com aquele estilo que todo gamer sabe apreciar!."
7359,Excelente produto.
7360,"Produto maravilhoso, rgb irado."
7361,"Excelente memória ram, funcionou direitinho no pc, minha placa mãe é a a320m hd da asrock, está trabalhando na potência de 3200."
7362,Produto bom deixou a maquina perfeita.
7363,"Não esperava menos, pelo valor pago. Até o momento estou satisfeito com o produto. Já tem mais de 6 meses que comprei e espero que dure bastante."
7364,Ótimo produto me satisfez cumpriu o que prometeu.
7365,"Perfeito, pode comprar sem medo."
7366,"Funcionou como esperado, características conforme o anunciado."
7367,Coisa mais linda do mundo corsair é foda.
