,comment
4434,Gostei do produto.
4435,"Amei o teclado, nada a reclamar, cores dos leds bem vivas show ⭐⭐⭐⭐⭐."
4436,"Teclado parece ser resitente tipo aqueles teclados antigos, as teclas não são muito visiveis nem acendendo as luzes."
4437,Pelo valor atende bem o custo benefício!.
4438,"Funcionando mt bem, atendeu minhas expectativas."
4439,Gostei do teclado. Atendeu minha expectativa!!!.
4440,Teclado de alta qualidade com tecnologia anti-ghosting!!!. Meu filho adorou!!!!.
4441,"Vale a pena pelo preço gostei muito desse teclado. Comprem sim, pra quem gosta de teclado acesso vale a pena."
4442,"O teclado em si e mt bom rgb,macio. Mas nao e o mesmo modelo que o da foto, e outro mas nao muda quase nada e tbm nao e semi mecanico e de membrana mais tirando isso e um otimo teclado."
4443,Bom produto ótimo qualidade nota 10.
4444,Produto com ótimo custo benefício. Super indico.
4445,Muito bom o produto atendeu bem.
4446,Muito bom. Cumprir bem o prometido. Não é barulhento. Gostei.
4447,"Gostei muito do produto, bem macio as teclas para jogar."
4448,"Vale o preço que se paga, nada a mais nada a menos. Excelente produto."
4449,Teclado simples mas se vc não grandes interesses quebra um galho pra mim como é só pela iluminação que uso no escuro serviu.
4450,"Não tem anti-ghosting, não caiam nessa. Dinheiro jogado fora."
4451,Ótimo alem do qu eu esperava legal agora só upar.
4452,"Amei, super indico. O preço é muito bom e o teclado é o máximo."
4453,Muito bom gostei muito melhor que o meu anterior.
4454,"Excelente produto, super satisfeito."
4455,Produto de ótima qualidade e custo beneficio.
4456,"Ótimo produto, atendeu bem minhas expectativas."
4457,Produto de qualidade ótima gostei.
4458,"Produto de excelente qualidade. Teclas macias e silenciosas, os leds são muito bonitos."
4459,"Produto otimo, sem problemas até o momento e ja estou com ele a mais de 3 meses !."
4460,Muito bom nao tive nenhum problema.
4461,Muito obrigado muito bom o teclado.
4462,"Produto bem ok!. Ótimo custo benefício. Mas é ok, nada mais nada menos que isso. Pela grana ta valendo beeem!."
4463,Um ótimo produto. O teclado excelente para jogos e outras atividades.
4464,"Produto excelente, meus filhos curtiram muito."
4465,"Produto muito bom, exatamente como descrito."
4466,Baixa qualidade e fora do padrão oferecido na venda.
4467,"Ótimo, funciona muito bem e as cores são muito vibrantes."
4468,"Teclado bonito e bem robusto, meu primeiro teclado mecânico e gostei muito do designer, o som das teclas é um pouco alto comparado ao de membrana, lembra bem o som do click do mouse, teclas bem macias ao pressionar e realmente superou minhas expectativas!."
4469,O teclado numérico não funciona.
4470,"Amei esse teclado top de linha , dei 5 estrelas , mais teve umas teclas q paro de pegar sendo q nem usei elas tipo número 4 ou letra n funciona ainda maia 4 tem q aperta com força e olha lá 🤣mais teclado e top gostei muito."
4471,"Excelente, melhor custo benefício."
4472,Produto de ótima qualidade. Recomendo demais.
4473,"Ótimo teclado, configurações de rgb ótimas, ótimo tempo de resposta. Um excelente custo benefício."
4474,"Muito bom, otimo teclado mecanico amei dmais."
4475,Atendeu todas as expectativas da minha filha!!!.
4476,"Teclado cumpre o que promete, é de boa qualidade, confortável, leve e compacto e tem várias funções de efeito do rgb que são bem legais."
4477,"Ainda não tive tempo de testar mas índico, parede ser de boa qualidade|."
4478,Produto muito bom e está funcionando perfeitamente.
4479,"Muito bom, qualidade acima do esperado."
4480,"Muito bom, entretanto não tem a tecla de interrogação."
4481,"O teclado é bom, porém ele é muito barulhento, as teclas são pequenas e os espaçamento entre as teclas são grandes, o que faz com que você erre muito enquanto está digitando rápido."
4482,Bom produto material resistente.
4483,O produto ja nao esta funcionando mais comp posso fazer para trocar com outro. ?. Extende tambem a garantia querua saber qual e' o procedimento pela troca.
4484,"Produto bom. Não vem com pilhas e a primeira conexão demorou um pouco. Tem que apertar uma combinação de teclas, uma delas o fn. Em seguida há que se digitar um código no aparelho que se deseja conectar. A primeira conexão demorou, mas depois se conecta bem rápido. O teclado não é tipo chiclete como nos ligotechs, mas para mim que fiz datilografia é excelente. Cedilha e acentos agudo, grave, crase e o til no lugar padrão abnt2. Para aqueles que são mais novos é tranquilo se adaptar com o teclado americano. Para quem fez datilogeafia é uma tortura. Esse foi o critério pra eu comprar esse teclado e por hora está ótimo."
4485,"Muito bom, mas tive que devolver. Não compatível com meus dispositivos."
4486,"Produto com ótimo custo-benefício, fácil de instalar e de usar. Desliga sozinho quando fica um tempo sem ser utilizado, o que é ótimo para economizar bateria. Único contra é que é um pouco pequeno, o que deixa algo desconfortável para digitar por longos períodos, mas como eu uso pouco, pra mim não faz muita diferença."
4487,Boa qualidade e de acordo com o anunciado. Recomendo!.
4488,"Adoro o teclado. O tamanho é compacto; altura de teclas baixas, o que dá mais agilidade na digitação; boa distribuição das teclas; bonito. Só não dou 5 estrelas por dois motivos: as tecla não são muito firmes, sinto elas um pouco “frouxas” lateralmente, mas nada de se esperar pensando na faixa de preço dele; falta da opção de travar as teclas de multimídia nas teclas de função (f1, f2, f4, etc. ), toda vez eu tenho que pressionar a tecla fn para usar as teclas de função. Porém, provavelmente seja assim por ser um teclado focado aparelhos móveis, que fazem mais uso das teclas de multimídia, e não em computador, que é o meu caso."
4489,Perfeito!!!.
4490,"Amei esse teclado, a qualidade dele é incrível, o bluetooth conecta de imediato. Estou muito satisfeita com a compra."
4491,"Excelente produto. Teclado ergonômico, fácil de operar, material de primeira qualidade. Pareou com meu tablet de maneira muito fácil. Recomendo fortemente."
4492,"Original, excelente qualidade!."
4493,Muito bom produto.
4494,Teclado muito bom e agora o android enxerga a acentuação direitinho (demorou mas isso já faz mais de ano). Sempre pronto para escrever no celular.
4495,"Muito bom. A configuração abnt 2 é otima e atendeu minha expectativa e uso no meu tablet samsung, sendo a conexão bluetooth fácil de fazer. Tem espaço para apouar o tablet que facilita muito caso nao tenha uma capa apropriada. Recomendo."
4496,Produto excelente. Gostei muito.
4497,"Ainda estou testando, mas posso falar com certeza é ótimo. Superou minhas expectativas. Teclado com as configurações tops."
4498,Super prático e facil de usar. Tamanho compacto. Só teria q melhorar um pouco as molhas dos botões.
4499,"Show ehow show show, recomendo podem comprar."
4500,"Funciona perfeitamente no android, utilizei em modelos com fire os e é praticamente impossível configurar algumas teclas. Já no android fica show! recomendo a todos! excelente produto!."
4501,"Muito bom, atendeu minhas expectativas."
4502,Gostei demais. Vai me ajudar bastante nos trabalhos acadêmicos.
4503,Muito bom. Teclado maravilhoso. Melhor do que imaginei. Grande qualidade e fácil de conectar. Eu recomendo.
4504,"Gostei do produto e é leve, mas aonde se coloca as pilhas parece ser meio frágil."
4505,"Bom atendeu minha necessidade, recomendo."
4506,Gostei do produto. Atendeu as expectativas. Valor acessível.
4507,"Excelente produto, funcionamento perfeito."
4508,Valeu cada centavo que paguei excelente.
4509,"Otimo produto , qualidade dentro valor."
4510,"É teclado mecânico intermediário, sem muitas novidades ,a iluminação rgb é fixa sem nenhum efeito e tipo não vale mais que 80 conto. Comprei e não me arrependo, está me atendendo bem."
4511,Excelente teclado novo e qualidade recomendo 100%.
4512,É muito bom.
4513,Produto não é bom. Já edta descascando e agarrando as teclas.
4514,Gostei bastante. Teclado bonito e macio.
4515,"Achei um teclado medio, minha opinião razoável."
4516,"Muito bom, teclas funcionando perfeitamente e a iluminação de led não é agressiva, a digitação é boa com resposta rápida. Gostei muito e com certeza compraria novamente!."
4517,"Fiquei um pouco decepcionado quando tirei da caixa e vi a qualidade do material. Pelo preço achei que seria de qualidade melhor, mas é um plástico bem simples, no mais é um bom teclado e cumpre a função."
4518,"Top o teclado, gostei."
4519,"Bem prático, silecioso em seus teclados. . Satisfeito com a compra."
4520,Ótimo. Teclas macias e silenciosas. Melhor custo/benefício.
4521,"Muito bom de uso, mas com uma beleza meio exótica."
4522,Super recomendo.
4523,A digitação é muito boa. O único detalhe é que senti falta dos pés ajustáveis para reclinação.
4524,"Ótimo custo benefício, fiquei muiti feliz pela qualidade do produto pelo preço pago."
4525,Ótimo. Custo benefício.
4526,Top. De mais.
4527,Ótimo.
4528,Muito bom.
4529,"Muito bom, atendeu as minhas expectativas."
4530,"Se você que lê esta mensagem pretende ter um teclado mecânico e viu vários de várias marcas, saiba que e fiz isso também! e olha, esse teclado e fantástico! eu tenho um keychron k1 com switch gateron blue, mas o nuphy air75 me surpreendeu demais, não só pelo tamanho, o switch red gateron mas também a construção de deste periférico é top das galáxias. Vale cada centavo! depois que conheci teclados como o nuphy air75 os magic keyboards da apple perderam o sentido para mim. E se eu achei ele mais legal do que o keychron? sim! principalmente pelo fato de voce poder colocar nele teclas (keycaps) vazadas. Podem comprar sem medo de ser feliz! eu gostei bastante do switch red, já conheço o brown e o blue, e o red e o blue até agora foram os que mais me agradaram. Boa compra!."
4531,"Muito bonito, digitação excepcional."
4532,"Tecladim macio, gosotim de digitar. Compra boa!."
4533,Realmente teclado macio e parece ser resistente. O espaço para celular dependendo da espessura da capinha do celular não encaixa. Mas não comprei para este fim então pra mim está ótimo!.
4534,Ótimo!.
4535,"Teclas bem macias e silenciosas, tecla de volume bem útil e que geralmente não tem nos outros teclados, porta celular é interessante. Ótimo custo benefício, recomendo!."
4536,"As teclas são de bom tamanho, facilitam a digitação."
4537,Muito bom produto. Fiquei bastante satisfeita.
4538,"Razoável,mas escorrega muito,se tivesse umas borrachinhas embaixo do teclado seria melhor!."
4539,"O produto é excelente, gostei e recomendo!!!."
4540,Excelente! trabalho com ele por horas e é muito macio e silencioso! o suporte para celular ajuda muito! ótimo custo x benefício!.
4541,"É um teclado simples, uso para trabalhar e para digitar as coisas da faculdade e me atende 100%. O suporte de celular é meio apertado, dependendo da capinha não cabe, uso mais de porta caneta que de suporte de celular. O tamanho do fio é bom, o acabamento do teclado tbm. Recomendo."
4542,"Produto bom, fácil de teclar e o suporte é bem usual."
4543,Não veio com rgb o swtchi veio marrom.
4544,"Teclado bonito e bem bom de digitar! apesar de ser no sistema americano, é possível reconfigurar algumas teclas para que fique como atalho dos caracteres que faltam."
4545,Nao gostei muito mole as teclas.
4546,"Teclado macio, top."
4547,Ótimo teclado. Só que se usar com as perninhas ele escorrega. Uso ele sem e aí não tem erro. As luzes ligadas são bem legais e teclas macias.
4548,Muito bom. Gostei.
4549,"Otimo teclado, porem não tem muita aderencia sobre a mesa - fica ""escorregando"" dependendo da intensidade que é usado."
4550,"Muito bom , custo e benefício. Vale a pena."
4551,Otimo produto estou muito contente e custo beneficio excelente componente.
4552,"Muito bom , muito bonito e confortável de digitar."
4553,"As teclas vieram todas erradas, algumas nem se quer funcionam."
4554,"Perfeito, com idioma português pt funciona tudo no tablet samsung galaxy tab a8."
4555,Excelente produto.
4556,"O mouse é pequenino, levinho e muito preciso. Me encantei com ele. Já o uso há mais de 1 ano. Tentei usar outros mouses depois desse, mas estranho o peso e também a precisão. Ou seja, vou ter que usar só esse de agora em diante. Devo comprar até mais um para deixar de reserva. Gosto, cada um tem o seu, mas eu fiquei muito satisfeito com a compra. Espero que essa avaliação seja útil para outras pessoas que queiram compra-lo. Felicidades!."
4557,"Para quem tem mao grande pode ser um problema, porque o mouse é menor do que os tradicionais. Fiquei um pouco surpresa com o tamanho, mas vale o custo beneficio. Alem disto, vou usar apenas quando nao estiver em casa e vai cumprir o proposito."
4558,"Com defeito na barra de rolagem, eu acho que voces nao testaram o produto antes de enviarem. Mas como o mouse foi barato, nao importei muito, e eu so pude testar apos o 7 dia, perdi o direito de troca."
4559,"Produto igual ao publicado. Lembrem-se de verificar o tamanho dele. Para mim é de boa, tenho mão pequena, mas para outras pessoas pode ser bem pequeno."
4560,"É um pouco menor que os mouses comuns mas valeu muito a pena, bem levinho, não cansa o pulso. Com certeza voltarei a comprar."
4561,"Perfeito, de acordo e funcionando muito bem."
4562,"Muito bom,atendeu as minhas expectativas ,recomendo."
4563,"Ótimo para o dia a dia no home office bem leve de se utilizar, prático e o valor está muito em conta! o produto é de excelente qualidade e durabilidade."
4564,Gostei! ele tem um bom tamanho e é bem rápido. Os cliques são precisos. Tenho de outras marcas mas esse mouse é de longe o melhor.
4565,"Produto bom. Para quem se acostumar fácil com a troca de mouses é bem tranquilo. O tamanho é pequeno, mas ideal para quem quer algo para levar de um lado a outro."
4566,"Mouse compacto e cumpre o que propõe. É simples, útil e com entrada usb. Recomendo pra quem quer um produto com essas características e preço camarada."
4567,"Produto para quebrar galho ! qualidade bem limitada ! funciona, mas para quem utiiliza o computador o tempo todo indico algo melhor."
4568,"Muito bom. Ele é bem pequeno, mas para meu uso serviu. É bastante preciso e funciona perfeitamente."
4569,Muito bom pelo preço. Funciona perfeitamente!.
4570,Ótimo.
4571,"Produto bom e barato e confiável, só faz muito baralho nos clique."
4572,Muito bom.
4573,"Gostei, muito bom."
4574,Bonzinho da pro gasto.
4575,Gosto muito dos produtos da multilaser.
4576,Funcionando perfeitamente.
4577,Excelente.
4578,"Amo esse mouse, já comprei aqueles supercaros mas a alma de pobre fala mais alto, tenho vários de reserva desse agora, caso um quebre tem mais 5."
4579,Custo benefício aprovado.
4580,Quebrou muito fácil.
4581,"Barato, confortável, vale a pena!."
4582,Veio certinho.
4583,"Bom. É pequeno, não me atentei as medidas na descrição do produto."
4584,Ótimo custo benefício!.
4585,"Funciona muito bem , custo baixo."
4586,Mouse de boa qualidade.
4587,Péssimo produto (por conta da qualidade e durabilidade do fabricante).
4588,Recomendo!.
4589,"Realmente é bem pequeno, porém custo beneficio é ótimo!. Apenas para deixa-lo de reserva."
4590,Material de ótima qualidade uso a muito tempo recomendo.
4591,Excelente produto.
4592,"Muito bom, vale a pena!."
4593,Produto muito bom e cumpre o que promete.
4594,"Muito frágil, da medo até de esmagar ele com a mão. Caiu uma vez só, tô até agora juntando os pedaços. Muito pequeno também, uma tarde usando e tendinite na certa."
4595,Muito bom.
4596,"Mouse barato, porém acredito não valer a pena pra quem usa muito e todos os dias. O meu estragou o scroll e não teve conserto, tive que jogar fora o mouse."
4597,"Comprei o mouse, pois o meu anterior tinha 5 anos de uso e parou, este com 4 meses de uso o scrool parou de funcionar, eu tenho todo cuidado, guardo ele em local adequado e mesmo assim parou do nada. Não recomendo."
4598,Ok.
4599,Produto excelente custo benefício.
4600,Sei que paguei preço. Muito frágil e o botão de rolagem não está funcionando. Fazer o que né.
4601,Bom.
4602,Produto tem intermitências. Parece aqueles mouses antigos com a bolinhabem de baixo agarrando.
4603,Excelente produto esse eu recomendo.
4604,"Funciona bem, é barato e dura relativamente pouco (02 anos), como esperado. Super atende à sua proposta."
4605,Produto de qualidade.
4606,Bom produto.
4607,Atendeu minhas expectativas.
4608,Excelente custo benefício.
4609,Gostei do produto.
4610,"Muito bom esse mouse, já troquei várias vezes por outro da mesma marca por usar muito."
4611,"Simples e preciso!. Uso só em caso necessário, não é um dos melhores, mas da para usar!."
4612,"Tudo certo, atende as necessidades."
4613,Bom produto.
4614,Produto bem fraco.
4615,Recomendo.
4616,Barato. Mas serve.
4617,Muito rápido é bom eu recomendo.
4618,"Muito bom e o meu preferido sempre deixo um reservado pra quando quebra, pois uso muito kkk."
4619,"Produto excelente, porém muito pequeno. Quando comprei não me atentei a este detalhe. ;o)."
4620,Produto de qualidade e supre minhas nessecidades.
4621,Otimo.
4622,Produto muito bom.
4623,Correspondeu à minha expectativa.
4624,Mouse falha a detectar quando liga o computador. Tenho que tirar e colocar na usb novamente.
4625,Excelente.
4626,Produto muito frágil.
4627,"Não é um mouse robusto, o botão da direita parece que não é tãaaaao firme assim, mas,. Dei 5 estrelas porque, até o momento, está funcionando e me atendendo perfeitamente."
4628,Produto muito bom.
4629,"Simples, funcional, e cumpre com essa simplicidade. É pequeno, mas super eficaz."
4630,Atende para a sua finalidade.
4631,Funcionando direitinho.
4632,Excelente produto.
4633,Muito bom! atendeu minhas necessidades!.
4634,"Produto razoável, não é recomendado para trabalhos grásicos."
4635,Recomendo.
4636,Excelente custo benefício.
4637,Muito bom e com preço justo.
4638,Produto muito bom.
4639,"Pessimo, ruim, nao compre. Nao funciona direito e nem vale a pena realizar a troca. Pois o valor que vou gastar de combustivel e tempo. Joguei no lixo."
4640,Boa noite tudo bem ótimo produto.
4641,Adorei o mouse! funciona muito bem e é um tamanho pequeno que ficou bem charmoso no notebook.
4642,E muito pequeno para a mão de um adulto. Impossível usar um dia inteiro.
4643,"Esse mouse é muito bom, com movimentos precisos e rápidos. Recomendo."
4644,Não recebemos o produto.
4645,"Atendeu minhas expectativas, aprovado!."
4646,Produto compatível com seu valor. Bom custo/benefício.
4647,"Atendeu ao que se propoe, nada demais."
4648,Maravilhoso!! bem parecido ao mouse mais caro ajuda bastante pra quem tem notebook.
4649,Pelo preço o benefício é enorme. Produto básico e funcional. Ótimo.
4650,Muito bom.
4651,Gostei.
4652,Recomendo!.
4653,"Vendem como se fosse da multilaser, mas mandam outra marca no lugar."
4654,"Mouse barato, ótimo custo benefício."
4655,Bonito.
4656,Muito bom.
4657,"Produto simples, mas bom."
4658,Funciou ok por uns 10 dias. Já está no lixo.
4659,Ótimo produto!!.
4660,Não tive problemas e gostei da funcionalidade do produto.
4661,"Pelo valor pago, muito bom!."
4662,"Já faz mais de uma semana que comprei e não tive problemas. O meu antigo funcionava direto na mesa, nesse preciso de mousepad, mas vale muito a pena pelo preço!."
4663,Ótimo produto! pelo valor achei excelente. Recomendo.
4664,"Achei um pouco pequeno, mas está funcionando muito bem, o que é o mais importante."
4665,Muito bom.
4666,"Achei muito bom mause que comprei,nãotenho nada reclama."
4667,Ótimo! qualidade perfeita. Adorei.
4668,"Simple,s porem com boa precisão e tem 3 anos de garantia de fabrica."
4669,Bom muinto bom.
4670,Muito fraco! muito pequeno! durou dois dias!.
4671,Muito bom. Funciona perfeitamente.
4672,"Ótimo! muito bom mesmo, me atende."
4673,"Aprovado! muito bom mesmo eu gostei estou contente com o mousse,eu recomendo a todos."
4674,Tudo certo conforme propaganda.
4675,Pelo preço está de parabéns pela qualidade gosterecomendo.
4676,"Gostei do mouse, muito bom."
4677,Produto de excelente qualidade.
4678,"Muito bom o produto, recomento."
4679,"Excelente produto,leve e exatamente igual ao prescrito."
4680,"Não funcionou legal nem no mac nem no pc. Nem tentando configurar, os boõeso acionavam outros comandos, ou só o botão direito estava funcionando."
4681,Funciona perfeitamente recomendi.
4682,"Muito bom, boa qualiade."
4683,Bom mouse. Só que a pilha tem que verificar sempre.
4684,Mouse maravilhoso! confortável de usar e prático de instalar.
4685,Fiquei satisfeito. . Simples e bom preço.
4686,O produto parece bomusei pouco mas até o momento esta funcionando.
4687,O produto comprado com quade 2 meses de uso parou de funcionar a rodinha.
4688,"Perfeito, ele é pequeno e potente. Estou usando a meses e não tive nenhum problema!."
4689,"Bom, simples e funcional, obrigado."
4690,"Produto de qualidade, recomendo."
4691,"Bonito, leve, o led dá um diferencial."
4692,O produto é de ótima qualidade.
4693,"Barato e funcional, já comprei mais de um da marca e não dão problema."
4694,Perfeito. Sem problemas. Podem confiar e comprar.
4695,Custo benefício ótimo. Gosto desse mouse!.
4696,"Muito bom, menor do que eu imaginava, mas muito bom."
4697,"Amei,muito obrigada!o produto é 1000."
4698,"Muito bom !!!. Excelente produto, exatamente o que eu precisava."
4699,"Produto bom, excelente custo beneficio."
4700,"Muito bom, funciona direitinho."
4701,Ótimo gostei pequeno e lindo recomendo!.
4702,"Excelente, atende perfeitamente."
4703,Produto muito bom gostei nota 9. 5.
4704,"Excelente produto, estou amando. Super recomendo a a compra."
4705,"Gostei muito da negociação, produto exímio!."
4706,"Bom, mas a rodinha parece ser muito frágil, mas pelo preço está ótimo. Atenção ao comprar pq ele é pequeno."
4707,Bom! produto cumpre bem para o uso diário.
4708,"Tamanho pequeno, mas realmente bom. Atendeu minhas expectativas."
4709,"Ótimo produto, bom custo benefício!!!."
4710,Moise super leve e funcional. Adorei.
4711,"Produto muito bom,superou as espectativas."
4712,Ótimo produto simples e funcional.
4713,"Cheou como anunciado, funciona perfeitamente. Gratidão."
4714,"Muito bom, pelo preço vale a pena."
4715,"Veio do jeito que esperava, mas fica travando muito!."
4716,"Bom produto, recomendo a todos."
4717,Bom custo beneficio. Compraria novamente.
4718,"Funcionando perfeitamente, boa qualidade."
4719,Produto de ótima qualidade. Ótimo custo e benefício.
4720,Bom produto. Atendeu as minhas necessidades. Recomendo!.
4721,"O produto é bom, ele é pequeno mas é durável, recomendo."
4722,"Gostei do mouse, super leve, esta funcionando perfeitamente, recomendo."
4723,Excelente custo benefício vale a pena comprar.
4724,É bonzinho pra quem usa notebook.
4725,Ótimo produto vale apena fazer a compra.
4726,Funciona perfeitamente muito bom e rapido.
4727,Ótimo. Custo. Benefício. Muito. Bom.
4728,Produto muito bom! pluguei e funcionou perfeitamente.
4729,Cumpri o que promete! muito bom.
4730,"Gostei,supriu minhas necessidades e o valor excelente."
4731,Muito bom. Eu recomendo vou compra novamente.
4732,"Olha, honestamente é um mouse bem frágil e ruim. A rodinha do meu nem funcionou. Mas, cara, exigir muito de um mouse de 11 reais é gozação. Muito barato. Vale muito a pena pelo preço. Mas não compare a qualidade com mouses mais caros."
4733,"Perfeito, está valendo o preço que paguei nele."
4734,"Pratico, sem glamour, atende muito bem a sua finalidade."
4735,"Òtimo produto, sem frescuras, cumpre perfeitamente suas funções! recomendo."
4736,"E um mouse custo beneficio, e ate agora esta cumprindo com a proposta."
4737,"Pelo preço achei bom, xxxxxxxxxxxxxxxxxx."
4738,Está sendo muito útil pra mim.
4739,"Ótimo produto, muito bom, um preço mais em conta."
4740,"Excelente, recomendo o produto."
4741,Mouse muito bom! tem que ter um mouse pad para não agarrar.
4742,Perfeito. Ótimo custo benefício.
4743,"Muito bom, bom custo beneficio!."
4744,Atendeu minhas necessidades e expectativas.
4745,Ótimo custo benefício. Comprei 3 e estou usando a meses.
4746,Funciona muito bem e tem ótimo preço.
4747,"Muito bom! ótima qualidade, veio igual da foto."
4748,"Ruim, estragou em menos de 15 dias, não clica mais com o lado direito."
4749,Excelente produto eu gostei muito.
4750,Ótimo. De excelente qualidade! recomendo.
4751,Produto desempenha funções para o qual se propõe.
4752,"Tamanho menor que o padrão mas eficiente, até agora não deu problema."
4753,Produto básico que atende as necessidades.
4754,"O verdadeiro bom e barato, vale a pena!."
4755,Está funcionando tudo certinho!.
4756,"Custo beneficio bom,valeu apena a compra."
4757,"Ótimo, é pequeno e super prático!."
4758,Produto bom pelo custo benefício.
4759,"Ótimo produto, custo benéfico mioto bom."
4760,"Muito bom, é compacto e atende bem as minhas necessidades."
4761,Excelente produto.
4762,Bom produto. Funciona como esperado.
4763,"Muito bom o produto. Solucionou o problema do meu aparelho, que não se comunicava com o controle remoto."
4764,Excelente.
4765,"Pelo valor, valeu muito apena."
4766,Fiquei muito satisfeito.
4767,Muito bom mesmo recomendo.
4768,"Muito bom, faz um bom custo benefício."
4769,Muito bom.
4770,"Não é plug and play, até agora não funcionou."
4771,"Uso para o pc que é ligado na tv da sala. É um quebra galho. Pelo valor, funciona bem. Pra quem quer um 'controle' prático, sem necessidade de muita precisão, funciona bem. Prós:. Tem funções multimídia, botão on/off, teclado iluminado rgb(luz bem forte, não regulável), modo stand by, teclado bem completo (sem interrogação e cedilha), bom alcance (funciona melhor que mouse e teclado convencional), sem necessidade de instalação, conectou o usb e ligou o teclado, já funciona. Contras:. Bateria dura pouco e não funciona ligado no carregador. Não vem com tomada, apenas o cabo (bem curto). Mouse/track pad é bem ruinzinho, tem 2 niveis de sensibilidade (1 muito lento e 1 muito sensível), tem funções de 2 dedos pra rolar a tela e 3 pro botão direito do mouse, clica sozinho toda hora ao arrastar a tela e não tem como mudar a velocidade se rolagem que é impraticável de tão rapida. De vez em quando o mouse não responde comando, anda sozinho, clica várias vezes. Qualidade do material é bem baixa. Nemhum tipo de configuração personalizavel disponível. Resumo: funciona bem, atende a proposta mas tem pequenas limitações e material de baixa qualidade. Nota 6/10."
4772,Excelente funcionou conforme anunciado.
4773,"Teclado bom, mas infelizmente o simples fato dele estar conectado a uma porta usb, ele já fica com as luzes acesas, só de conectar o computador à energia mas sem ligá-lo em si, o teclado já fica aceso, a tecla scroll para desativar a luz só funciona se o windows estiver operante, caso contrário se a pessoa usa uma tomada compartilhada com outros periféricos junto ao pc, terá o incômodo de só colocar o computador na tomada quando realmente for usar, se não só com o pc na tomada mas desligado o teclado já fica aceso e isso é ruim. Em resumo, coisas baratas de mais acabam saindo caro, então infelizmente a multilaser economizou de mais no projeto e nem fez a tecla de apagar/ligar luzes ser independente, o sistema(windows) precisa estar ativo para interpretar a função de apagar/ligar luzes."
4774,Produto de exelente calidade. Só poderia ter um pouco mai de luminosidade na superficie das teclas como o teclado da multilaser.
4775,Muito bom vale a pena a compra recomendo a todos.
4776,"Teclado muito bom. Único detalhe que ele nao tem regulagem de altura, porém ele é inclinado o suficiente pra ser confortável. Essa iluminaçao faz toda a diferença. Show."
4777,"Maravilhoso, super delicada a iluminação, fiquei super mega satisfeita."
4778,"Olá pessoal, o teclado não está mais funcionando. Eu perdi a garantia do fabricante?."
4779,O teclado é ótimo e está funcionando muito bem !.
4780,Incrível!! exatamente como eu queria que fosse.
4781,"Produto muito bom. Ponto negativo é que mesmo com o computador desligado, notebook no meu caso. Ele continua aceso, sendo necessário desconectar a o cabo usb."
4782,"Teclado muito bom. Bonito funcional, com teclas macias e de boa operação. Gostei muito do produto. Parabéns ao fabricante."
4783,"Muito bom, estou usando em ambientes com baixa iluminação ele ajuda muito a digitação aproveita a compra!."
4784,Produto muito bom super recomendo.
4785,"É? um bom teclado com aparência minimalista. Bom para quem quer ter a conveniência da retroiluminação sem muita fruvilidade. Para quem é mais detalhista: a retroiluminação funciona bem, mas como determinadas teclas são de tamanhos diferentes e as teclas são transparentes nos lados, a visão lateral não fica muito uniforme. Aliás, a retroiluminação como um todo não é muito uniforme, provavelmente é feita com base em alguns leds localizados mais ao centro do teclado, o que torna as partes mais aos cantos menos iluminadas. Sobre durabilidade, não tenho como saber, mas não parece ser algo que duraria bem mais do que 5 anos. Os materiais são leves, e provavelmente fracos, então não é adequado para crianças. Comprei a r$103, e penso que valeu a pena."
4786,"Muito bom, a luminosidade dele é excelente, não tenho do que reclamar a respeito disso. O único problema é que as teclas são baixas e pra quem está acostumado com teclas altas, vai estranhar um pouco, mas nada que vá prejudicar o uso. A única coisa que não é agradável é a sensibilidade ao teclar, não é aquela sensação de teclado mecânico, é um pouco mais rígido para apertar, porém dá pra relevar."
4787,"Gostei muito, atendeu completamente minhas expectativa."
4788,Excelente produto. Tem iluminação e é bem robusto. Atende muito bem ao quanto proposto.
4789,"O produto funciona perfeitamente. Ao contrario do que alguns disseram, ao desligar o not ou o pc a qual o teclado esta ligado, as luzes apagam sim. O produto cumpre com o que promete. Muito bonito o visual. Top."
4790,"Teclado bom para digitar e jogar no escuro. Já tive problemas com a marca e ultimamente evitei comprar seus produtos, mas como estava procurando um teclado claro para a noite e bom na digitação, testei 3 de outras marcas e devolvi por não me adaptar. Este foi o melhor. Uso as teclas do ""f"" e não preciso ficar segurando tecla fn. O teclado numérico tbm tem traço, ponto e vírgula que uso bastante. Realmente me surpreendi. Aprovado e indicado."
4791,"A teclas numéricas do lado direito tem mal contato, o resto do teclado funciona bem."
4792,"O teclado é ótimo, única questão é que desligando o computador os leds do teclado permanecem ligado sem a opção de desligar."
4793,"Muito bom! poderia ser melhorado, com um modo de apagar o teclado, quando o computador permanece desligado!."
4794,Excelente custo benefício. Macio e cumpre o que promete.
4795,"Ótimo produto, superou expectativa, teclas macias e silenciosas e a iluminação é muito agradável e realmente destaca bem em ambientes com menos iluminação."
4796,Coube muito bem para o que precisei.
4797,"O teclado é incrível!!!! comprem sem medo, é um ótimo custo benefício."
4798,Muito bom! teclas macias e a iluminação é boa!.
