,comment
6321,"Excelente, recomendo!."
6322,"Comprei o produto em janeiro, uso somente à noite para estudar e agora com 4 meses de uso o produto ficou ruim e não liga mais. Estou decepcionada demais com a xiaomi."
6323,Só funciona com pad mouse. Roldana de navegação sensível demais. Devolvido!.
6324,"Ótimo mouse wireless, ótimo acabamento."
6325,"Vale cada centavo, funcionou muito bem."
6326,"Funcionou perfeitamente (utilizando o bluetooth) em meu imac, de fato é muito silencioso e suave."
6327,"Produto muito bom conforme o esperado, custo benefício ótimo. Vale cada centavo!!!."
6328,"O mouse é muito bom, confortável, realmente não faz barulho de clique. A única coisa negativo que tenho para falar dele é que dá para sentir um lag notável quando se utilizando com o xiaomi mi pad 5."
6329,Muito bom!.
6330,Muito bom.
6331,"Leve, bonito, silencioso."
6332,"Funciona muito bem e é silencioso! tanto diretamente via bluetooch quanto via dungle, em android ou pc, para mim, se mostra um produto top!."
6333,"Melhor mouse que eu já usei na vida. Melhor que razer ou logitech sem fio, super silencioso e muito bem construído."
6334,Gostei não faz barulho muito leve e não cai as pilhas igual povo fala.
6335,"Muito bom, silencioso e muito preciso!."
6336,"Mouse super silencioso, muito prático e elegante, recomendo."
6337,Excelente produto. Bem leve e compacto. #recomendo.
6338,"Ótimo produto, comprei para usar com macbook pro e funciona perfeitamente. Consigo sincronizar com dois equipamentos diferentes (não dá para usar ao mesmo tempo, mas não precisei reconfigurar para cada uso). Desliza super bem na tela e tem o clique bem fácil. Super econômico com a bateria, em quase 2 meses ainda não precisei trocar as pilhas. Recomendo a todos que estejam precisando de um mouse para trabalhar ou navegar na internet. Não testei para jogos. Super recomendo este mouse."
6339,"Excelente mouse, funciona muito bem tanto no bluetooth tanto no usb. Recomendo!!!!."
6340,"Muito bom, é um tamanho pouco grande, mas é algo que se acostuma durante os dias de uso, extremamente silencioso e o material é muito bom. Não tem essa de a tampa ficar caindo, qualidade maravilhosa da xiaomi."
6341,Perfeito! macio e reslmente sem ruido.
6342,"Muito bom mesmo, tanto no bluetooth quanto no wireless, compraria novamente."
6343,"Otimo custo beneficio, mouse com bom acabamento e confortavel."
6344,Silencioso e muito preciso. Material de ótima qualidade.
6345,"Maravilhoso! silencioso, super recomendo!."
6346,"Ótimo produto, silencioso e rápida resposta."
6347,Ótimo produto. Um amigo me recomendou e eu achei incrível.
6348,Produto de excelente qualidade 100%.
6349,"Muito bom! nada a reclamar, silencioso, pode ser usado em dois pcs ao mesmo tempo, sendo muito rápido e fácil fazer a troca de um para o outro."
6350,Melhor do que eu esperava em qualidade!. Show.
6351,Produto de ótima qualidade. Eu indico a todos.
6352,Produto exatamente como descrito. Eu recomendo.
6353,Atenção que não funciona em qq superficie como o logitech.
6354,"Em geral o mouse tem um ótimo custo-benefício. Tem um input lag perceptível se vc é acostumado com monitores de alta frequência. Nada que incomoda. Tirando isso, é sensacional! alternar entre dois pcs com um clique é mágico, a pegada e os botões são confortáveis de se usar. Recomendo!."
6355,"Xiaomi nunca decepciona, o mouse é muito bom!!! não é pequeno nem grande demais. Fica confortável para uma mão feminina média. Não é pesado nem muito leve. Recomendo!."
6356,"Ótimo mouse! silencioso, a troca entre computadores é rapida, excelente ergonomia, bem feito e bonito."
6357,"O mouse realmente é silencioso, mas a conexão é muito falha, tanto por bt quanto pelo receptor, talvez pelo fato de ele ter uma economia de energia exagerada, chega a ser irritante algumas vezes."
6358,"O produto veio com o lacre violado e sem a pilha que vem de fabricação. Fora isso, registrei o produto na razer com facilidade e funciona perfeitamente."
6359,"Os clicks não são tão silenciosos, mas fora isso, o mouse é excelente. Leve, confortável e desliza macio na mesa/mousepad."
6360,"Pequeno, certo pra minha pegada e tamanho da minha mão, confortável."
6361,Muito bom. Cumpre o que promete. É exatamente como anunciado. Eu recomendo. Se tivesse que pontuar algo negativo eu diria que o conector bluetooth ser azul deixa esteticamente feio. Mas nada que altere a qualificação.
6362,Excelente.
6363,"Ótimo produto, leve e eficiente."
6364,Ótimo!.
6365,"Muito bom, produto original."
6366,"O produto é simplesmente fantástico, o design é super arrojado, a funcionalidade é incrível, eu compraria outra vez de olhos fechados, super recomendo."
6367,"Não veio o modelo que eu comprei, porém irei ficar com o mouse pois não tenho como fazer a devolução do produto."
6368,"Excelente produto, recomendo!!!!."
6369,"Excelente qualidade, um dos melhores mouses que ja tive! recomendo!."
6370,Mouse sem fio com pilha palito. Pratico e duravel!.
6371,"Por ser bom, eu comprei outro!."
6372,Mouse com ótimo custo benefício. O botão scroll não é muito rápido.
6373,"Pra mim é o melhor mouse que tem! pequeno, elegante e ergonômico."
6374,"Excelente produto, pequeno e agil."
6375,"Uma belezura , nao faz barulho , nao gasta pilha rapido , e lindo te amo."
6376,"Produto muito bonito, e silencioso. Para quem está acostumado com a anatomia mais robusta (que preenche a mão) vai sentir a diferença."
6377,"Otimo, prático rápido. Indico a compra."
6378,"Mouse fino, é ótimo, gostei muito."
6379,"Espetacular, fácil de instalar e muito rápido."
6380,Gostei muito. Era o produto desejado.
6381,Muito bom! segue muito bem os comandos. Marcio. Ergonomico. Nota 100.
6382,"Melhor mouse em quesito desempenho e leveza. Trabalho com photoshop praticamente o dia todo, minha melhor escolha sem dúvidas!."
6383,"Achei super confortável, inclusive tenho dois, um pra cada notebook. Custo beneficio compensa demais."
6384,"Péssimo, muito baixa semaibilidade."
6385,Ótimo produto! leve e preciso. Funciona bem nas superfícies. Valeu a compra.
6386,"Excelente, super recomendo! 5 estrelas."
6387,"Maravilhoso e muito lindo, além de ser muito confortável."
6388,"Mouse com designer bonito, elegante."
6389,"Muito pratico, confortavel e rápido. Muito preciso, e aumentou minha agilidade nas minhas tarefas e meu trabalho."
6390,"É exatamento igual da foto. O produto parou de funcionar (15/07), e só usei pilhas novas da duracell."
6391,"Massa, fininho como eu queria. To me adaptando à pegada dele ainda."
6392,"Excelente mouse da hp! ergonômico, rápido e agradável ao toque."
6393,"Excelente! funciona perfeitamente, botões silenciosos, basta plugar, e design lindo!."
6394,Ótima qualidade manuseio bom. Bem fininho.
6395,Meu filho tem 11 anos e ficou muito satisfeito. Fácil de utilizar.
6396,Excelente produto. Design muito minimalista. Adorei.
6397,Excelente produto recomendo ótimo estado.
6398,Excelente mouse preciso funciona bem.
6399,"Ótimo mouse, pequeno sem deixar de ser confortável, com boa resolução e movimentos precisos. Meu monitor é de 24 polegadas, e com pequenos movimentos do mouse vou precisamente de um lado ao outro da tela. Outra vantagem é que ele é baixinho, e fácil de alojar na mala do notebook. Recomendo sem restrições."
6400,Produto de excelente qualidade!.
6401,"Excelente mouse, funciona bem em todas superfícies que testei até agora."
6402,"Perfeito. Até o momento estou muito satisfeito. Não trava, desliza bem e é bem sensível. Faz jus à marca."
6403,Ótima qualidade. Recomendo. Hp é hp.
6404,"Silencioso, excelente aspecto. Ótimo produto."
6405,Bom demais mudou minha vida.
6406,"Ótimo produto, prático e com ímans na tampa."
6407,"Excelente, silencioso e design elegante. Grato!."
6408,Produto mto bom. Conforme descrito.
6409,Produto conforme anunciado. Satisfeito e recomendo!.
6410,"Tudo ok, produto ótimo, gostei muito."
6411,"Mouse é bonito, leve e tem os cliques bons. Mas o scroll é muito ruim. É pesado, barulhento e tem o clique do meio muito duro""."
6412,"O material é excelente, o design é bonito e funciona perfeitamente."
6413,Mouse muito bom pelo custo/benefício.
6414,Pratico e sensivel. Gostei do produto. Atendeu minha necessidade.
6415,Perfeito!!! estou amando esse mouse!!!!.
6416,"Recomendo a compra. O mouse é bem firme, nao fica soltando peça. Sem falar no designer."
6417,"Extremamente prático, um produto muito bom!."
6418,"Boa sensibilidade, só achei um pouco pequeno para minha mão. Ótimo para minhas filhas. Cor e textura muito agradáveis."
6419,O mouse funciona super bem em qualquer superfície. Não precisa de mouse pad. Cheguei até mesmo a testá-lo não parede e funciona da mesma forma.
6420,"Produto muito bom! apenas o botão de rolagem é um pouco duro e instável, mas nada que atrapalhe a navegação. O mouse é muito leve, bonito, bem fino, ergonômico e bastante preciso."
6421,Muito bom. A luz azul possibilita o uso em diversas superficies. Recomendo.
6422,Otimo produto. Tudo que esperava.
6423,Excelente!! produto de ótima qualidade!!.
6424,"Produto muito bom, de ótima qualidade, recomendo 100%."
6425,"Simples, bonito e eficiente, não faz barulho."
6426,Muito bom produto rapido e pratico.
6427,Otimo produto. Esta me atendendo muito bem.
6428,"Muito bom, atendeu minha expectativa."
6429,Usei pouco ainda. Mas foi simples instalar e funcionou imediatamente.
6430,Produto muito bom. Apenas o botão da barra de rolagem poderia ser um pouco melhor. Por isso de não ganhar 5 estrelas.
6431,"Perfeito , bem ergonômico, prático , clean."
6432,"Curti otimo desenpenho, produto de qualidade comprovada."
6433,"Bom produto. Melhor q na foto, mas simples!!!."
6434,Otimo top d+.
6435,Custo benefício.
6436,Muito bom e baixo custo. Recomendo.
6437,"Mto bom mesmo, superou minhas expectativas, ótimo custo-benefício."
6438,"Excelente, recomendo."
6439,"Mouse bom, preciso e confortável. Achei gde mas se adapta bem a mão, ótimo custo benefício."
6440,"O produto cumpri o que prometi, funciona perfeitamente , eu recomendo a todos."
6441,Excelente produto nota 10.
6442,Incrível!! superou minhas expectativas. Meu filho adorou!!.
6443,"Mouse vale cada centavo! excelente custo x benefício, recomendo!."
6444,Ótimo produto eu recomendo.
6445,Excelente mouse para quem trabalha com arte e necessita de um mouse de precisão. Usava da apple antes porém a estrutura do mouse da apple é fraca e o encaixa na parte debaixo trinca rápido e deixa o mouse com limitações/agarrando o ponteiro. O da dell pelo que eu pude ver a estrutura na parte debaixo é bem resistente bem como a parte superior. Um detalhe o preço também é melhor (mais em conta) que da apple.
6446,"Qualidade excelente, o que é típico dos produtos dell! o mouse é bem confortável, evidentemente para aqueles que não prefiram mouses mais achatado. Indico para quem vai utilizá-lo para trabalho ou estudo, os gamers talvez vão preferir um modelo dedicado a jogos."
6447,"Como sempre, qualidade de um produto dell. É melhor você gastar um pouco mais e ter um mouse que vai durar e ter performance do que comprar aqueles mais baratos e passar raiva. Tenho certeza que esse produto vai durar anos!."
6448,Gostei muito.
6449,Ótima experiência. Bom produto.
6450,"Ótimo produto, recomendo como todos produtos da marca dell. Eu já utilizo notebook dell e teclado sem foi dell e super recomendo este mouse para trabalhos de escritório e uso doméstico com exceção de jogos."
6451,Estragou rápido por ser dell.
6452,Melhor custo benefício do mercado.
6453,Otimo.
6454,Muito bom.
6455,Produto excelente.
6456,Top mesmo!.
6457,Funciona bem mas é muito leve.
6458,Muito bom.
6459,Ótimo produto.
6460,Perfeito!.
6461,Produto 🔝.
6462,"Uma bost. Não vale a pena comprar, tem muitos outros melhores que este aqui no ml, dpi muito fraco, vai passar raiva. Péssimo para trabalho e jogos, para quem quer um mouse vagabundo esse e ideal, serve para dar de presente para aquele amigo chato. Arrependi tremendamente de ter comprado esse mouse. Vou queimar ele na fogueira no próximo churrasco."
6463,"Mouse da marca dell eu já tinha feito a pesquisa no google e já sabia que era um dos melhores , gostei."
6464,<uito bom.
6465,"Muito bom, uso para games e a mira é bem rápida e precisa."
6466,Muito bom. Excelente.
6467,"O produto é muito bom, mas veio fora da caixa."
6468,Ótimo produto adorei excelente!!!.
6469,Produto dell atende a necessidade. Qualidade excelente.
6470,"Muito bom, compraria novamente!."
6471,Muito bom pode ser usado na mesa direitamente.
6472,"Produto muito bom, de acordo com o anunciado. Recomendo muito."
6473,Ótimo. Atende as minhas necessidades no trabalho.
6474,"Produto muito bom, exatamente conforme anunciado."
6475,Fantástico! custo benefício perfeito.
6476,"Muito bom o mouse, atende bem as necessidades."
6477,"Ótimo custo benefício para uso em casa e escritório. Utilizo faz um ano e até hoje não me deu dor de cabeça. É um mouse simples para uso comum, boa qualidade."
6478,"Ótimo produto, excelente qualidade."
6479,"O produto é de ótima qualidade, leve e bem funcional."
6480,Bom. Mas não veio na caixa. Veio num daquinho plástico como se fizesse parte de um outro produto.
6481,Muito bom quando a marca é boa não tem comentários.
6482,Mouse simples e bom. Boa qualidade.
6483,É perfeito para o uso diário. Gostei do design do mouse.
6484,Ótimo produto. Tamanho bom. Recomendo.
6485,Mouse muito bom! qualidade dell!.
6486,"É bão, pode comprar sem medo amigo."
6487,Muito bom para tarefas simples.
6488,"Muito bom, recomendo ! assim como todo produto dell."
6489,"Muito bom! ótima rolagem silenciosa, gostei muito e recomendo, só o clic que é meio alto, fora isso é um bom produto."
6490,Ótimo produto. Recomendo a compra.
6491,O mouse é bom e bonito com preço justo.
6492,De boa qualidade. Funciona muito bem e é resistente.
6493,Excelente qualidade. Ideal para uso comercial.
6494,"Qualidade superior. Excelente, muito bom."
6495,Mouse muito bom.
6496,"O produto é ergonômico, bonito, prático e de fácil uso. Muito confiável!."
6497,Atendeu as expectativas. Xxxxxxxxxxxxxxxxxxxxxxxx.
6498,Robusto. Scroll bem macio. Qualidade dell.
6499,Estou utilizando e achando muito bom ! trabalho com projetos de arquitetura.
6500,Excelente mouse da dell de custo beneficio sem erro. Top.
6501,"Muito bom, cumpre com o propósito, recomendo."
6502,"Ótima precisão, leve e ótimo design para a pega do mouse."
6503,"Ótimo, funciona perfeitamente. Tecnologia muito boa!."
6504,"Produto original, qualidade dell, recomendo a todos."
6505,Qualidade e praticidade num único produto!.
6506,Ótimo produto. Excelente muito bom custo beneficio.
6507,"Excelente produto, recomendo."
6508,"Mesmo comprando usado, é um excelente produto."
6509,Apesar do preço a qualidade é muito boa.
6510,O produto é muito bom. Praticamente igual a outro mouse dell que tenho.
6511,"Excelente produto, custo benefício extraordinário, a marca é ótima e é sem frescura, parrudo para todas as funções, recomendo a todos."
6512,Muito bom amei fiquei muito satisfeito.
6513,"Excelente, como tudo que a dell produz."
6514,Dentro do esperado do produto.
6515,"Excelente, durável e preciso. Gostei muito!."
6516,"Muito bom, é dell, não poderia ser diferente."
6517,Muito bom. Ótima qualidade! fiquei super satisfeita!.
6518,"Excelente o mouse da dell, além de ser barato ele é um produto profissional. Digo isso, pois trabalho como day trader e preciso de segurança. ;)."
6519,"Simples e funcional, o que buscava."
6520,"Produto de ótima qualidade, bem delicado no design."
6521,"Produto confortável, atende as expectativas de uso."
6522,Muito bom. Confortavel. Recomendo.
6523,"Muito bom, estou amando, bem resistente."
6524,Ótimo produto.
6525,"O produto é bom, leve e de fácil uso."
6526,"Alexandre. Mouse muito bom, atendeu as expectativas de uso."
6527,"No momento, atendeu as expectativas."
6528,Excelente qualidade e muito preciso.
6529,"Ótimo mouse, funciona muito bem e bem leve."
6530,"Muito bom, ergonômico e bem bom de usar."
6531,"Bom produto , mas um pouco frágil!."
6532,Melhor que outras marcas rápido e confortável.
6533,Excelente equipamento. Vale o investimento.
6534,Produto de acordo com o anunciado.
6535,Ótimo. Desliza bem e é confortável para usar.
6536,Produto excelente atendeu todas as minhas expectativas!!.
6537,"Marca muito boa, o mouse é bonito e funciona bem para o uso diário."
6538,Excelente produto. Eu recomendo a todos. O preço é bom e a eficiência é ótima.
6539,Estou gostando de usar no dia a dia.
6540,Excelente. Gostei muito. Conforme descrição.
6541,Um bom mouse bem melhor que outros que eu comprava os botões são precisos ao clicar e o computador é totalmente compatível.
6542,"Bom produto,como o meu notebook é dell,os outros mouses não funcionam direito,daí tenho que usar o mouse desta marca."
6543,"Muito bom esse mouse! para o preço, acho que vale muuuito a pena!."
6544,"Ótima qualidade, designer. Pratico, leve!."
6545,"Ergonômico, sensível, responsivo. Só não precisava ter um cabo tão grande. É realmente um mouse com fio, e bote fio nisso."
6546,Nao quero nao quero. Da proxima vez nao respondo mais. Obrigado.
6547,Produto original! preço bacana e de qualidade.
6548,Até o momento está funcionando perfeitamente.
6549,Produto conforme descrição. Excelente custo x beneficio.
6550,"Ótimo, muita qualidade,,,,,,,,,,,,,,,."
6551,"Perfeito!! encaixou na minha mão certinho, o plug usb é justo para encaixar no pc n solta facil. O cabo é muito longo (quase um cabo sem fio kkkk)."
6552,"Muito bom, como esperado. Gostei."
6553,Ótimo produto fiquei muito satisfeita.
6554,"Excelente produto, atende o esperado."
6555,Produto de excelente qualidade.
6556,Muito bom. Já estou usando há algumas semanas e o desempenho e excelente.
6557,"Valeu a pena, muito bom, se precisar de outro com certeza comprarei dell."
6558,"Mouse muito bom, confortável e responde bem. O material de construção é muito bom."
6559,Mouse perfeito para as operações diárias vem bem embrulhado.
6560,Otimo. Robusto e funciona direitinho.
6561,Funciona fino! ótima pegada. Recomendo.
6562,"Produto excelente, pratico e de manuseio ótimo. Indicaria a alguém."
6563,"É produto da dell, você esperar satisfação."
6564,Ótimo produto era que eu queria.
6565,"Produto representa ser de boa qualidade, única coisa que deixou a desejar é o barulho do click, um pouco fora do normal. Fora isso é um bom equipamento para workstation."
6566,"Mouse excelente, preciso, pegada confortável, cliques suaves e esses botões são tops pra jogar."
6567,Eu gosto bastante desse mouse!.
6568,"Até o presente momento tem se mostrado ótimo custo benefício, bem superior a outros mais caros."
6569,"Mouse funcionou perfeitamente, 5 botões laterais e 1 botão de bust-fire ao lado do click esquerdo, pesos adicionais na parte de baixo do mouse (você pode retira-los caso queira)."
6570,Produto fora do sério! recomendo muiito!.
6571,"Gostei do mouse, tem uma pegada boa nas mãos, rgb são bem legais."
6572,Qualidade excelente e tem um ótimo custo x benefício. Mouse funciona perfeitamente e é facilmente configurável com o software disponibilizado pela fabricante.
6573,"Ótimo, extremamente preciso e ágil."
6574,"Uma pegada super macia, que cabe exatamente na mão, não achei muito grande e nem pequeno está super de acordo com o tamanho vida minha mão, e além de ter um software de modificações simplesmente muito bom."
6575,Simplesmente o melhor mouse que existe.
6576,Excelente.
6577,Muito bom.
6578,Top de linha mouse hp não tem igual.
6579,"Muito ruim para o uso, e estragou em menos de dois meses."
6580,Produto original. Muito bom funcionamento.
6581,O produto é exatamente o que eu estava precisando. Facil de instalar.
6582,Muito bom.
6583,"O mouse é ótimo, já é meu segundo (o primeiro deu defeito após 1,5 ano de uso, acho aceitável). Desliza super bem, lisinho, gosto muito deste modelo. Eu recomendo."
6584,Recomendo a todos.
6585,"Produto conforme anunciado, muito prático e útil !."
6586,"Top muito bom ,escolha perfeita."
6587,Mouse to tamanho esperado e funciona muito bem.
6588,"Mouse original, alta qualidade do material, excelente desempenho, é bem ágil, fácil instalação. Recomendo."
6589,Mouse hp não tem como errar e compra certa.
6590,"Excelente mouse. Acabaram as dores no antebraço e dedos. Estranhei bastante a posição vertical no início, mas depois que me acostumei , percebi o quanto realmente é melhor ergonomicamente. Além de ter precisão e varios botões extras, tem toque suave , como se fosse emborrachado. Recomendo mesmo. O melhor custo beneficio que encontrei. Comprei pra usar no meu próprio trabalho, pois a firma só disponibiliza mouse padrão. Estava com epicondilite e não estava conseguindo trabalhar direito devido dor."
6591,Cumpre o que promete. É ergonômico. A única coisa que poderia ser melhor é o scroll. É um pouco frouxo e o clique é um pouquinho pesado.
6592,Excelente.
6593,"Demora uns dias pra se acostumar, mas realmente força bem menos o punho."
6594,"Confortável, funciona bem. Só para mim o botão podia ser mais molinho, mas não é um problema."
6595,Grande demais. Se fosse menor seria mais fácil acostumar-se com ele.
6596,"Produto bom, mas pela posição que fico não foi a melhor escolha, estou em adaptação ainda. Mas no geral é bom sim."
6597,Excelente! cumpre o que promete. Recomendo.
6598,"Gostei do mouse, com fio, tamanho bom pra minha mão que é grande, qualidade boa para o preço."
6599,Excelente.
6600,Excelente.
6601,"Pelo preço é um ótimo mouse, mas avaliando friamente achei os botões duros demais para um mouse mais ortopédico, especialmente clique do scroll, que precisa realmente de um clique forte pra funcionar. Ainda assim, vale o preço, considerando a concorrência."
6602,Atendeu as expectativas.
6603,"Excelente sensibilidade. Estou me acostumando ainda, porém os incômodos cessaram. Recomendo, funciona mesmo."
6604,"É necessário um tempinho para se adaptar, mas estou gostando."
6605,Múito bom. Excelente.
6606,Funciona bem. Mas parece ser frágil o material.
6607,"Muito bom, principalmente para quem tem dores no pulso."
6608,"Ótimo produto, recomendo a todos."
6609,Atende as minhas necessidades.
6610,"Comprei com medo de ser uma qualidade ruim, mais me surpreendeu. Recomendo ótimo produto."
6611,"Ótimo custo benefício. Comprei um pouco duvidoso da qualidade pois estava um preço ótimo, mas me surpreendeu. Confortável e muito responsivo. Qualidade do material muito boa."
6612,Excelente.
6613,Mt bom.
6614,"Realmente como todos os outros comentários falaram: eu vi que ele foi recomendado por fisioterapeutas e eu tinha muitas dores na mão porque trabalho de telemarketing e aí eu comecei a utilizar esse mouse, mudou completamente eu não sinto mais nenhuma dor e ficou muito mais agradável para realizar minhas atividades diárias."
6615,Muito bom o produto! minha dores no cotovelos diminuíram absurdamente. Maneira mais correta de manuseio.
6616,Otimo produto.
6617,"Ajuda bastante para quem problemas no punho e até ombro, por ser ergonômico. Fácil adaptação."
6618,Perfeito! já senti a diferença na ergonomia já nos primeiros cliques! me arrependo de não ter comprado antes!.
6619,"Achei meio grande. No mais, funcionando perfeitamente."
6620,Para quem tem tendinite é perfeito. Depois que comecei a usa-lo a dor cessou.
6621,"Realmente excelente, confortável, toque aveludado e design moderno."
6622,"Trabalho com maquete eletrônica e me decepcionei um pouco com o clic da roda do mouse, pois é muito duro e alguns programas que uso necessitam muito desta função para mudar a visualização do objeto criado. Os demais botões e o giro da rodinha são perfeitos."
6623,Excelente produto.
6624,Ok.
6625,"Otimo mouse, vertical, funciona muito bem. Tem o cabo trançado, superou as expectativas."
6626,"Amei este produto, ainda mais porque tenho um problema no ombro direito e ele ajuda muito a diminuir a dor, somente preciso ainda me acostumar com a posição de trabalho dele, mas recomendo."
6627,Ótimo produto. Estou gostando bastante.
6628,Maravilhoso.
6629,"Muito bom, ajustes de sensibilidade, ergonômico me surpreendeu."
6630,"Excelente, não sinto mais dores nas mãos."
6631,O botão de rolagem de tela não é muito bom. Falha um pouco mas pelo preço não dá para exigir muito. No restante muito bonito e funcional.
6632,"Muito bom gostei muito, obrigado."
6633,"Superou minhas expectativas. Uso no escritório, trabalho usando o tempo todo o mouse, com muitos cliques e ele responde muito bem. É bonito, tem um led lateral que troca de cores, é bem leve e tem bom comprimento de cabo. Funciona bem sem o mouse pad também. Em uns dias já estava bem acostumada e parou de me dar a dor no ante braço que o mouse tradicional me dava! recomendo muito a compra."
6634,"A posição ficou boa, contudo a bolinha do rolar é muito dura de se apertar e quando gira tem um barulho incomodo."
6635,"Eu comprei pra fazer o teste , mas não achei totalmente ergonômico, o punho fica torcido e sem apoio principalmente que tem mão grande, podendo até ser pior que o mouse normal. Resumindo não gostei muito."
6636,"Funciona bem, mas é um pouco desconfortável para pessoas com a mão grande como eu. Demora um pouco a se acostumar com a posição mas para longas hrs é otimo."
6637,O mouse me parece muito bom. A pegada é leve e confortável. Depois vou testar.
6638,"É bom. Nós dois primeiros dias doeu meu pulso, mas depois acostumei. Não sei se os botões extras funcionam. Eu aperto e não acontece nada. Mas, não tive tempo de ler as instruções."
6639,Maravilhoso!!! confortável e prático.
6640,"Funcionamento adequado, um pouco grande para mãos femininas. Termina deslizando, tem que agarrar com força. Precisa se adaptar, parece que não é tão preciso quanto o mouse tradicional."
6641,"Passo o dia inteiro no computador e estava com muita dor na mão e antebraço. Comprei esse mouse pra tentar aliviar a pressão e ajudou bastante, minha dor passou e estou conseguindo trabalhar normalmente de novo. Demorei alguns dias pra me adaptar, mas agora já estou utilizando sem nenhum problema. Recomendo!."
6642,O produto é bom.
6643,Foi presente pro namorado e ele super amou!.
6644,Muito bom. Ch3gou bem rápido.
6645,"A construção é boa, mas a funcionalidade em si não me agradou. Para minha mão ficou grande e senti mais fadiga com ele do que com o mouse normal. E tentei usar por quase uma semana, mas não me adaptei."
6646,Muito top.
6647,"Estava começando a apresentar indícios de tendinite e após começar a usar o mouse, já estou sentindo um alívio no ombro e braço. Excelente qualidade, cabo grande e conector reforçado."
6648,"Maravilhoso. Muito bom mesmo. Único detalhe, eu tenho a mão muito grande e ele poderia ser maior."
6649,"Produto muito bom, resolveu o meu problema. Recomendo."
6650,Excelente.
6651,"Produto muito bom, agil e dde facil manuzeio, e não esta mas doendo a minha mão depois que passeia a usa-lo. Recomendo este maouse. ]. Luis."
6652,"Para quem fica o dia todo no pc e um ótimo adicional, mas e bem complicado de se acostumar."
6653,"Produto, funciona bem. Recomendo!."
6654,Excelente! tenho usado há alguns dias e nenhuma dor no braço. Pelo contrário: extremamente confortável.
6655,"Ainda estou tentando me adaptar. Quem tiver mão pequena nem tente. É bonito e tem uma textura boa, o led não consegue ler qualquer superfície. O cabo é bem grandinho e tem aparência de corda. Razoável."
6656,"Peoduto cumpre o que promete, não vou enganar é uma sensação bem diferente, mas com o tempo sua mao se adapta, pra quem usa em superficieis diferentes tbm ajuda na tendinite kkkk."
6657,Muito bom e confortável! atende perfeitamente.
6658,Ele é muito bom! confortável!! vale muito a pena. Minha mão parou de doer e com isso também foram embora minhas dores de cabeça por conta da mão estar doendo.
6659,"Produto excelente, bem resistente e com design bem projetado. Dinheiro bem investido."
6660,Produto é bom. A ergonomia dele é boa. Porém é um pouco pior que o weibo. Mas é um excelente produto.
6661,"Muito bom, este tipo de mouse certamente vai ajudar a trabalhar por horas na frente do computador sem forçar os tendões."
6662,Excelente. Cabo reforçado e ergonômico. Recomendo.
6663,"Gente, o mouse em si é maravilhoso!!!vem até c cabo reforçado. Ajuda muito nas dores e vc se adapta facilmente. Não fique com medo de comprar, quanto mais vc demorar, mais dor vai sentir."
6664,"Funcionou perfeito, recomendo a todos."
6665,"Bastante bom, confortável. Fácil adaptação."
6666,"Estava com dores na região do pulso e logo percebi a diferença pois, diminuiu a dor na região. Indico o produto para todos que não querem ter dores na região do pulso e mão."
6667,Produto bastante sensível. Muito bom.
6668,"Muito bom, boa qualidade, recomendo."
6669,"Apesar de melhorar a ergonomia comparando com o mouse modelo convencional, apresentou problemas. O botão central ficou pesado para clicar."
6670,Muito bom. Encaixa bem na mão fazendo com que não aja muito esforço.
6671,"Excelente! estava sentindo muita dor na mão com o mouse normal, esse me salvou."
6672,"A qualidade e o acabamento são muito bons, mas o design não é tudo isso que prega a propaganda. Na verdade, é até um pouco difícil de usar, deveria vir com uma presilha no dedão pra ajudar a levantar o aparelho, q é um pouco mais pesado que um mouse comum. Eu esperava mais."
6673,Muito bom e ergonômico. Recomendo.
6674,Melhor mouse que existe e adeus tendinites. Esse vale cada centavo! recomendo demais.
6675,"Na descrição diz que o mouse é sem fio, como visto no titulo do produto, mas não é verdade o modelo é via cabo, configurando propaganda enganosa."
6676,"Excelente. Você sente mais conforto ja nas primeiras horas de uso, estou usando ha uma semana e não apresentou nenhum defeito. Aliviou a tensao no punho e no dedo indicador. Vale muito a pena."
6677,"Ótimo custo-beneficio! achei que ia demorar para me adaptar, mas é excelente! minhas dores no pulso acabaram."
6678,"Aparentemente o mouse é mto bom viu, gostei!."
6679,"Ótimo, cumpre o que promete e o preço é bom."
6680,"Mouse muito bom, demora um pouco para acostumar,. Fica uma posição bem confortável para trabalhar mesmo, o acabamento dele é um pouco inferior dos mouses convencionais que ja usei tem lugares com frestas grandes e em outras pequenas mas nada que me incomode,. Os botões internos é meio ruim de apertar com o polegar, mas como nao uso, também nao vejo problema. Foi uma otima compra recomendo a todos."
6681,"Maravilhoso, produto de excelente qualidade, com a função ergonômica que promete. Nunca mais tive tendinite depois de começar a usa-lo. Super recomendo."
6682,"Design do mouse é bonito e é confortável, porém com menos de um mês de uso, começou a falhar, as vezes para de funcionar e depois volta, não vale o valor pago."
6683,"Produto muito bom, funciona normalmente."
6684,"Ótimo produto, atende perfeitamente o prometido."
6685,Mt confortável. Vale mt apena. Outra coisa é com fio.
6686,"O melhoooor mouse do mundo. Um alívio diário, uma perfeição. É maravilhoso recomendooo."
